"","ID","Ecosystem","C_rho","C_p","C_Gr"
"954","Mg_ 2239","Mangrove",-0.7,0.233333333333333,"DEC"
"955","Mg_ 2240","Mangrove",-0.7,0.233333333333333,"DEC"
"956","Mg_ 2241","Mangrove",0.460714285714286,0.0860692259422672,"INC"
"957","Mg_ 2242","Mangrove",0.214705882352941,0.423207714856184,"INC"
"958","Mg_ 2243","Mangrove",-1,0.0166666666666667,"DEC"
"959","Mg_ 2244","Mangrove",-1,0.0166666666666667,"DEC"
"960","Mg_ 2245","Mangrove",-0.6,0.35,"DEC"
"961","Mg_ 2246","Mangrove",-0.6,0.35,"DEC"
"962","Mg_ 2247","Mangrove",-0.9,0.0833333333333333,"DEC"
"963","Mg_ 2248","Mangrove",-0.9,0.0833333333333333,"DEC"
"964","Mg_ 2249","Mangrove",-0.6,0.35,"DEC"
"965","Mg_ 2250","Mangrove",-0.6,0.35,"DEC"
"966","Mg_ 2251","Mangrove",-0.9,0.0833333333333333,"DEC"
"967","Mg_ 2252","Mangrove",-0.9,0.0833333333333333,"DEC"
"968","Mg_ 2253","Mangrove",-0.6,0.35,"DEC"
"969","Mg_ 2254","Mangrove",-0.6,0.35,"DEC"
"970","Mg_ 2255","Mangrove",-0.9,0.0833333333333333,"DEC"
"971","Mg_ 2256","Mangrove",-0.9,0.0833333333333333,"DEC"
"972","Mg_ 2257","Mangrove",-1,0.0166666666666667,"DEC"
"973","Mg_ 2258","Mangrove",-1,0.0166666666666667,"DEC"
"974","Mg_ 2259","Mangrove",-1,0.0166666666666667,"DEC"
"975","Mg_ 2260","Mangrove",-1,0.0166666666666667,"DEC"
"976","Mg_ 2261","Mangrove",-0.9,0.0833333333333333,"DEC"
"977","Mg_ 2262","Mangrove",-0.9,0.0833333333333333,"DEC"
"978","Mg_ 2263","Mangrove",-1,0.0166666666666667,"DEC"
"979","Mg_ 2264","Mangrove",-1,0.0166666666666667,"DEC"
"980","Mg_ 2265","Mangrove",-0.890909090909091,0.00138026714145766,"DEC"
"981","Mg_ 2266","Mangrove",-0.781818181818182,0.0116512675298474,"DEC"
"982","Mg_ 2267","Mangrove",-0.716666666666667,0.0368661816578483,"DEC"
"983","Mg_ 2268","Mangrove",-0.266666666666667,0.493331128747795,"DEC"
"984","Mg_ 2269","Mangrove",-0.892857142857143,0.0123015873015873,"DEC"
"985","Mg_ 2270","Mangrove",-1,0,"DEC"
"986","Mg_ 2271","Mangrove",-0.793939393939394,0.0098441361663116,"DEC"
"987","Mg_ 2272","Mangrove",-0.683333333333333,0.0503196649029982,"DEC"
"988","Mg_ 2273","Mangrove",-0.709090909090909,0.0275141191111855,"DEC"
"989","Mg_ 2274","Mangrove",-0.833333333333333,0.0153769841269841,"DEC"
"990","Mg_ 2275","Mangrove",-0.928571428571429,0.00223214285714286,"DEC"
"991","Mg_ 2276","Mangrove",-0.878787878787879,0.0019770587107552,"DEC"
"992","Mg_ 2277","Mangrove",-0.95,0.000352733686067019,"DEC"
"993","Mg_ 2278","Mangrove",-0.547619047619048,0.170982142857143,"DEC"
"994","Mg_ 2279","Mangrove",-0.648484848484848,0.0490426316833764,"DEC"
"995","Mg_ 2280","Mangrove",-0.927272727272727,0.000130162394465273,"DEC"
"996","Mg_ 2281","Mangrove",-1,0,"DEC"
"997","Mg_ 2282","Mangrove",-0.928571428571429,0.00223214285714286,"DEC"
"998","Mg_ 2283","Mangrove",-0.915151515151515,0.000466722165549445,"DEC"
"999","Mg_ 2284","Mangrove",-0.933333333333333,0.000749559082892416,"DEC"
"1000","Mg_ 2285","Mangrove",-0.945370537053705,0,"DEC"
"1001","Mg_ 2286","Mangrove",-0.94949894989499,0,"DEC"
"1002","Mg_ 2287","Mangrove",-0.603000300030003,0,"DEC"
"1003","Mg_ 2288","Mangrove",-0.880048019207683,0,"DEC"
"1004","Mg_ 2289","Mangrove",-0.287106842737095,0.0435880252970567,"DEC"
"1005","Mg_ 2290","Mangrove",-0.919505256648114,0,"DEC"
"1006","Mg_ 2291","Mangrove",-0.4,0.516666666666667,"NT"
"1007","Mg_ 2292","Mangrove",0.7,0.233333333333333,"INC"
"1008","Mg_ 2293","Mangrove",0.9,0.0833333333333333,"INC"
"1009","Mg_ 2294","Mangrove",-0.1,0.95,"NT"
"1010","Mg_ 2295","Mangrove",-0.3,0.683333333333333,"NT"
"1011","Mg_ 2296","Mangrove",-0.4,0.516666666666667,"NT"
"1012","Mg_ 2297","Mangrove",-0.66688592885535,0.218893981313232,"DEC"
"1013","Mg_ 2298","Mangrove",-0.4,0.516666666666667,"NT"
"1014","Mg_ 2299","Mangrove",0.353553390593274,0.559404344163488,"NT"
"1015","Mg_ 2300","Mangrove",0.223606797749979,0.717685644210786,"NT"
"1016","Mg_ 2301","Mangrove",-0.205195670417031,0.740581941591072,"NT"
"1017","Mg_ 2302","Mangrove",0.66688592885535,0.218893981313232,"INC"
"1018","Mg_ 2303","Mangrove",-0.8,0.133333333333333,"DEC"
"1019","Mg_ 2304","Mangrove",-0.7,0.233333333333333,"DEC"
"1020","Mg_ 2305","Mangrove",-0.8,0.133333333333333,"DEC"
"1021","Mg_ 2306","Mangrove",-0.1,0.95,"NT"
"1022","Mg_ 2307","Mangrove",0.1,0.95,"NT"
"1023","Mg_ 2308","Mangrove",-0.7,0.233333333333333,"DEC"
"1024","Mg_ 2309","Mangrove",-0.820782681668123,0.0885870053135441,"DEC"
"1025","Mg_ 2310","Mangrove",-0.6,0.35,"DEC"
"1026","Mg_ 2311","Mangrove",-0.820782681668123,0.0885870053135441,"DEC"
"1027","Mg_ 2312","Mangrove",-0.66688592885535,0.218893981313232,"DEC"
"1028","Mg_ 2313","Mangrove",0,1,"NT"
"1029","Mg_ 2314","Mangrove",0.1,0.95,"NT"
"1030","Mg_ 2315","Mangrove",-0.5,0.45,"DEC"
"1031","Mg_ 2316","Mangrove",-0.9,0.0833333333333333,"DEC"
"1032","Mg_ 2317","Mangrove",-0.7,0.233333333333333,"DEC"
"1033","Mg_ 2318","Mangrove",0.1,0.95,"NT"
"1034","Mg_ 2319","Mangrove",0.6,0.35,"INC"
"1035","Mg_ 2320","Mangrove",-0.564288093646835,0.3217233358243,"DEC"
"1036","Mg_ 2321","Mangrove",-0.4,0.516666666666667,"NT"
"1037","Mg_ 2322","Mangrove",-0.7,0.233333333333333,"DEC"
"1038","Mg_ 2323","Mangrove",-0.9,0.0833333333333333,"DEC"
"1039","Mg_ 2324","Mangrove",-1,0.0166666666666667,"DEC"
"1040","Mg_ 2325","Mangrove",0.1,0.95,"NT"
"1041","Mg_ 2326","Mangrove",0,1,"NT"
"1042","Mg_ 2327","Mangrove",-0.8,0.133333333333333,"DEC"
"1043","Mg_ 2328","Mangrove",0.1,0.95,"NT"
"1044","Mg_ 2329","Mangrove",-0.8,0.133333333333333,"DEC"
"1045","Mg_ 2330","Mangrove",-1,0.0166666666666667,"DEC"
"1046","Mg_ 2331","Mangrove",-0.1,0.95,"NT"
"1047","Mg_ 2332","Mangrove",0.6,0.35,"INC"
"1048","Mg_ 2333","Mangrove",-0.7,0.233333333333333,"DEC"
"1049","Mg_ 2334","Mangrove",-0.8,0.133333333333333,"DEC"
"1050","Mg_ 2335","Mangrove",0.5,0.45,"INC"
"1051","Mg_ 2336","Mangrove",-0.5,0.45,"DEC"
"1052","Mg_ 2337","Mangrove",-0.6,0.35,"DEC"
"1053","Mg_ 2338","Mangrove",-0.9,0.0833333333333333,"DEC"
"1054","Mg_ 2339","Mangrove",-0.1,0.95,"NT"
"1055","Mg_ 2340","Mangrove",0.2,0.783333333333333,"NT"
"1056","Mg_ 2341","Mangrove",0.5,0.45,"INC"
"1057","Mg_ 2342","Mangrove",0.1,0.95,"NT"
"1058","Mg_ 2343","Mangrove",-0.7,0.233333333333333,"DEC"
"1059","Mg_ 2344","Mangrove",-1,0.0166666666666667,"DEC"
"1060","Mg_ 2345","Mangrove",1,0.0166666666666667,"INC"
"1061","Mg_ 2346","Mangrove",-0.820782681668123,0.0885870053135441,"DEC"
"1062","Mg_ 2347","Mangrove",-0.974679434480896,0.00481823046819854,"DEC"
"1063","Mg_ 2348","Mangrove",-1,0.0166666666666667,"DEC"
"1064","Mg_ 2349","Mangrove",-0.9,0.0833333333333333,"DEC"
"1065","Mg_ 2350","Mangrove",-0.9,0.0833333333333333,"DEC"
"1066","Mg_ 2351","Mangrove",0.7,0.233333333333333,"INC"
"1067","Mg_ 2352","Mangrove",-0.8,0.133333333333333,"DEC"
"1068","Mg_ 2353","Mangrove",-0.8,0.133333333333333,"DEC"
"1069","Mg_ 2354","Mangrove",-0.8,0.133333333333333,"DEC"
"1070","Mg_ 2355","Mangrove",-0.1,0.95,"NT"
"1071","Mg_ 2356","Mangrove",-0.1,0.95,"NT"
"1072","Mg_ 2357","Mangrove",-0.9,0.0833333333333333,"DEC"
"1073","Mg_ 2358","Mangrove",0.2,0.783333333333333,"NT"
"1074","Mg_ 2359","Mangrove",-0.9,0.0833333333333333,"DEC"
"1075","Mg_ 2360","Mangrove",-0.9,0.0833333333333333,"DEC"
"1076","Mg_ 2361","Mangrove",0.2,0.783333333333333,"NT"
"1077","Mg_ 2362","Mangrove",-0.820782681668123,0.0885870053135441,"DEC"
"1078","Mg_ 2363","Mangrove",0,1,"NT"
"1079","Mg_ 2364","Mangrove",-0.8,0.133333333333333,"DEC"
"1080","Mg_ 2365","Mangrove",-0.6,0.35,"DEC"
"1081","Mg_ 2366","Mangrove",-1,0.0166666666666667,"DEC"
"1082","Mg_ 2367","Mangrove",-0.9,0.0833333333333333,"DEC"
"1083","Mg_ 2368","Mangrove",-1,0.0166666666666667,"DEC"
"1084","Mg_ 2369","Mangrove",-0.9,0.0833333333333333,"DEC"
"1085","Mg_ 2370","Mangrove",0,1,"NT"
"1086","Mg_ 2371","Mangrove",0.359092423229804,0.552814746643351,"NT"
"1087","Mg_ 2372","Mangrove",-0.872081599272381,0.053854217727542,"DEC"
"1088","Mg_ 2373","Mangrove",0.8,0.133333333333333,"INC"
"1089","Mg_ 2374","Mangrove",0.7,0.233333333333333,"INC"
"1090","Mg_ 2375","Mangrove",-0.1,0.95,"NT"
"1091","Mg_ 2376","Mangrove",-0.1,0.95,"NT"
"1092","Mg_ 2377","Mangrove",0.2,0.783333333333333,"NT"
"1093","Mg_ 2378","Mangrove",-0.6,0.35,"DEC"
"1094","Mg_ 2379","Mangrove",-0.6,0.35,"DEC"
"1095","Mg_ 2380","Mangrove",-0.359092423229804,0.552814746643351,"NT"
"1096","Mg_ 2381","Mangrove",0,1,"NT"
"1097","Mg_ 2382","Mangrove",-0.359092423229804,0.552814746643351,"NT"
"1098","Mg_ 2383","Mangrove",-0.410391340834062,0.492535781702798,"DEC"
"1099","Mg_ 2384","Mangrove",-0.102597835208515,0.869597920518565,"NT"
"1100","Mg_ 2385","Mangrove",-0.6,0.35,"DEC"
"1101","Mg_ 2386","Mangrove",0.2,0.783333333333333,"NT"
"1102","Mg_ 2387","Mangrove",0.66688592885535,0.218893981313232,"INC"
"1103","Mg_ 2388","Mangrove",-0.2,0.783333333333333,"NT"
"1104","Mg_ 2389","Mangrove",-1,0.0166666666666667,"DEC"
"1105","Mg_ 2390","Mangrove",-0.66688592885535,0.218893981313232,"DEC"
"1106","Mg_ 2391","Mangrove",-0.1,0.95,"NT"
"1107","Mg_ 2392","Mangrove",0.9,0.0833333333333333,"INC"
"1108","Mg_ 2393","Mangrove",-0.1,0.95,"NT"
"1109","Mg_ 2394","Mangrove",0.4,0.516666666666667,"NT"
"1110","Mg_ 2395","Mangrove",-0.3,0.683333333333333,"NT"
"1111","Mg_ 2396","Mangrove",0.461690258438319,0.433766156169028,"INC"
"1112","Mg_ 2397","Mangrove",-0.820782681668123,0.0885870053135441,"DEC"
"1113","Mg_ 2398","Mangrove",0.359092423229804,0.552814746643351,"NT"
"1114","Mg_ 2399","Mangrove",-0.3,0.683333333333333,"NT"
"1115","Mg_ 2400","Mangrove",-0.8,0.133333333333333,"DEC"
"1116","Mg_ 2401","Mangrove",-0.8,0.133333333333333,"DEC"
"1117","Mg_ 2402","Mangrove",-1,0.0166666666666667,"DEC"
"1118","Mg_ 2403","Mangrove",-0.4,0.516666666666667,"NT"
"1119","Mg_ 2404","Mangrove",0.4,0.516666666666667,"NT"
"1120","Mg_ 2405","Mangrove",0.5,0.45,"INC"
"1121","Mg_ 2406","Mangrove",-0.6,0.35,"DEC"
"1122","Mg_ 2407","Mangrove",-0.820782681668123,0.0885870053135441,"DEC"
"1123","Mg_ 2408","Mangrove",0.3,0.683333333333333,"NT"
"1124","Mg_ 2409","Mangrove",0.3,0.683333333333333,"NT"
"1125","Mg_ 2410","Mangrove",0.3,0.683333333333333,"NT"
"1126","Mg_ 2411","Mangrove",-0.9,0.0833333333333333,"DEC"
"1127","Mg_ 2412","Mangrove",-0.3,0.683333333333333,"NT"
"1128","Mg_ 2413","Mangrove",-0.8,0.133333333333333,"DEC"
"1129","Mg_ 2414","Mangrove",-0.5,0.45,"DEC"
"1130","Mg_ 2415","Mangrove",-0.9,0.0833333333333333,"DEC"
"1131","Mg_ 2416","Mangrove",-0.9,0.0833333333333333,"DEC"
"1132","Mg_ 2417","Mangrove",-0.9,0.0833333333333333,"DEC"
"1133","Mg_ 2418","Mangrove",-0.3,0.683333333333333,"NT"
"1134","Mg_ 2419","Mangrove",-0.6,0.35,"DEC"
"1135","Mg_ 2420","Mangrove",-0.8,0.133333333333333,"DEC"
"1136","Mg_ 2421","Mangrove",-0.7,0.233333333333333,"DEC"
"1137","Mg_ 2422","Mangrove",-0.9,0.0833333333333333,"DEC"
"1138","Mg_ 2423","Mangrove",-0.928571428571429,0.00223214285714286,"DEC"
"1139","Mg_ 2424","Mangrove",-0.98968008255934,9.92942026265294e-06,"DEC"
"1140","Mg_ 2427","Mangrove",-0.631868131868132,0.0237434280955737,"DEC"
"1141","Mg_ 2428","Mangrove",-0.00909090909090909,0.989189709913342,"NT"
"1142","Mg_ 2429","Mangrove",-0.642857142857143,0.0209018820886229,"DEC"
"1143","Mg_ 2430","Mangrove",-0.783216783216783,0.00411545002029303,"DEC"
"1144","Mg_ 2431","Mangrove",-0.727272727272727,0.0100009174971863,"DEC"
"1145","Mg_ 2432","Mangrove",-0.391608391608392,0.209564351836237,"DEC"
"1146","Mg_ 2433","Mangrove",-0.104895104895105,0.749479042672183,"NT"
"1147","Mg_ 2434","Mangrove",-0.636363636363636,0.0301142647296562,"DEC"
"1148","Mg_ 2435","Mangrove",-0.174825174825175,0.588259894923335,"NT"
"1149","Mg_ 2436","Mangrove",-0.646428571428571,0.0111028877669525,"DEC"
"1150","Mg_ 2437","Mangrove",-0.450549450549451,0.124700833614222,"DEC"
"1151","Mg_ 2438","Mangrove",-0.428571428571429,0.128058002872678,"DEC"
"1152","Mg_ 2439","Mangrove",-0.845926685840951,0,"DEC"
"1153","Mg_ 2441","Mangrove",-0.793939393939394,0.0098441361663116,"DEC"
"1154","Mg_ 2442","Mangrove",-0.527272727272727,0.12280318761783,"DEC"
"1155","Mg_ 2443","Mangrove",-0.684848484848485,0.0350915379341638,"DEC"
"1156","Mg_ 2444","Mangrove",-0.878787878787879,0.0019770587107552,"DEC"
"1157","Mg_ 2445","Mangrove",-0.878787878787879,0.0019770587107552,"DEC"
"1158","Mg_ 2446","Mangrove",-0.45,0.229817019400353,"DEC"
"1159","Mg_ 2447","Mangrove",-0.371428571428571,0.497222222222222,"DEC"
"1160","Mg_ 2448","Mangrove",-0.785714285714286,0.0279265873015873,"DEC"
"1161","Mg_ 2449","Mangrove",0.485714285714286,0.355555555555556,"INC"
"1162","Mg_ 2450","Mangrove",-0.866666666666667,0.00450837742504409,"DEC"
"1163","Mg_ 2451","Mangrove",-0.666666666666667,0.0588899911816579,"DEC"
"1164","Mg_ 2452","Mangrove",-0.657142857142857,0.175,"DEC"
"1165","Mg_ 2453","Mangrove",-0.857142857142857,0.0107142857142857,"DEC"
"1166","Mg_ 2454","Mangrove",0.178571428571429,0.713095238095238,"NT"
"1167","Mg_ 2455","Mangrove",-0.418181818181818,0.232418098250503,"DEC"
"1168","Mg_ 2456","Mangrove",-0.76969696969697,0.0136717821032753,"DEC"
"1169","Mg_ 2457","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1170","Mg_ 2458","Mangrove",-0.933333333333333,0.000749559082892416,"DEC"
"1171","Mg_ 2459","Mangrove",-0.80952380952381,0.0217757936507936,"DEC"
"1172","Mg_ 2460","Mangrove",-0.383333333333333,0.3125,"DEC"
"1173","Mg_ 2461","Mangrove",-0.5,0.216170634920635,"DEC"
"1174","Mg_ 2462","Mangrove",-1,4.96031746031746e-05,"DEC"
"1175","Mg_ 2463","Mangrove",-0.8,0.0138282627865961,"DEC"
"1176","Mg_ 2464","Mangrove",-0.904761904761905,0.00456349206349206,"DEC"
"1177","Mg_ 2465","Mangrove",-0.859851988899167,0,"DEC"
"1178","Mg_ 2466","Mangrove",-0.812961354754668,0,"DEC"
"1179","Mg_ 2467","Mangrove",-0.740240518038853,3.80250694031647e-08,"DEC"
"1180","Mg_ 2468","Mangrove",0.164199814986124,0.269143457410134,"INC"
"1181","Mg_ 2469","Mangrove",-0.840425531914894,0,"DEC"
"1182","Mg_ 2470","Mangrove",-0.840425531914894,0,"DEC"
"1183","Mg_ 2471","Mangrove",-0.952380952380953,0.00114087301587302,"DEC"
"1184","Mg_ 2472","Mangrove",-0.878787878787879,0.0019770587107552,"DEC"
"1185","Mg_ 2473","Mangrove",-0.903030303030303,0.000880224994754135,"DEC"
"1186","Mg_ 2474","Mangrove",-0.83030303030303,0.00555680454585395,"DEC"
"1187","Mg_ 2475","Mangrove",-0.684848484848485,0.0350915379341638,"DEC"
"1188","Mg_ 321","Mangrove",-0.0285714285714286,1,"NT"
"1189","Mg_ 322","Mangrove",-0.885714285714286,0.0333333333333333,"DEC"
"1190","Mg_ 323","Mangrove",-0.0857142857142857,0.919444444444444,"NT"
"1191","Mg_ 324","Mangrove",-0.463636363636364,0.294700439539666,"DEC"
"1192","Mg_ 325","Mangrove",0.6,0.241666666666667,"INC"
"1193","Mg_ 326","Mangrove",-0.942857142857143,0.0166666666666667,"DEC"
"1194","Mg_ 327","Mangrove",-0.942857142857143,0.0166666666666667,"DEC"
"1195","Mg_ 328","Mangrove",-0.885714285714286,0.0333333333333333,"DEC"
"1196","Mg_ 329","Mangrove",-0.714285714285714,0.136111111111111,"DEC"
"1197","Mg_ 330","Mangrove",-0.927633657043918,0.00766584418747313,"DEC"
"1198","Mg_ 331","Mangrove",-0.714285714285714,0.136111111111111,"DEC"
"1199","Mg_ 332","Mangrove",-0.1,0.95,"NT"
"1200","Mg_ 333","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1201","Mg_ 334","Mangrove",0.1,0.95,"NT"
"1202","Mg_ 335","Mangrove",0.8,0.133333333333333,"INC"
"1203","Mg_ 336","Mangrove",0.485714285714286,0.355555555555556,"INC"
"1204","Mg_ 337","Mangrove",0.0285714285714286,1,"NT"
"1205","Mg_ 338","Mangrove",0.314285714285714,0.563888888888889,"NT"
"1206","Mg_ 339","Mangrove",0.485714285714286,0.355555555555556,"INC"
"1207","Mg_ 340","Mangrove",0.771428571428571,0.102777777777778,"INC"
"1208","Mg_ 341","Mangrove",0.0857142857142857,0.919444444444444,"NT"
"1209","Mg_ 342","Mangrove",0.542857142857143,0.297222222222222,"INC"
"1210","Mg_ 343","Mangrove",0.9,0.0833333333333333,"INC"
"1211","Mg_ 344","Mangrove",0.0285714285714286,1,"NT"
"1212","Mg_ 345","Mangrove",0.2,0.783333333333333,"NT"
"1213","Mg_ 346","Mangrove",0.0857142857142857,0.919444444444444,"NT"
"1214","Mg_ 347","Mangrove",-0.314285714285714,0.563888888888889,"NT"
"1215","Mg_ 348","Mangrove",-0.2,0.783333333333333,"NT"
"1216","Mg_ 349","Mangrove",-1,0.00277777777777778,"DEC"
"1217","Mg_ 350","Mangrove",-0.942857142857143,0.0166666666666667,"DEC"
"1218","Mg_ 351","Mangrove",-1,0.00277777777777778,"DEC"
"1219","Mg_ 352","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1220","Mg_ 353","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1221","Mg_ 354","Mangrove",-0.542857142857143,0.297222222222222,"DEC"
"1222","Mg_ 355","Mangrove",0.828571428571429,0.0583333333333333,"INC"
"1223","Mg_ 356","Mangrove",0.637748139217693,0.17307111024126,"INC"
"1224","Mg_ 357","Mangrove",-1,0.0166666666666667,"DEC"
"1225","Mg_ 358","Mangrove",-0.2,0.783333333333333,"NT"
"1226","Mg_ 359","Mangrove",-0.485714285714286,0.355555555555556,"DEC"
"1227","Mg_ 360","Mangrove",-0.771428571428571,0.102777777777778,"DEC"
"1228","Mg_ 361","Mangrove",0.771428571428571,0.102777777777778,"INC"
"1229","Mg_ 362","Mangrove",0.657142857142857,0.175,"INC"
"1230","Mg_ 363","Mangrove",0.289885517826224,0.577351787034875,"NT"
"1231","Mg_ 364","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1232","Mg_ 365","Mangrove",0.0857142857142857,0.919444444444444,"NT"
"1233","Mg_ 366","Mangrove",-0.0857142857142857,0.919444444444444,"NT"
"1234","Mg_ 367","Mangrove",-0.6,0.241666666666667,"DEC"
"1235","Mg_ 368","Mangrove",0,1,"NT"
"1236","Mg_ 369","Mangrove",0.142857142857143,0.802777777777778,"NT"
"1237","Mg_ 370","Mangrove",-0.3,0.683333333333333,"NT"
"1238","Mg_ 371","Mangrove",-0.371428571428571,0.497222222222222,"DEC"
"1239","Mg_ 372","Mangrove",0.1,0.95,"NT"
"1240","Mg_ 373","Mangrove",0.2,0.783333333333333,"NT"
"1241","Mg_ 374","Mangrove",-0.0857142857142857,0.919444444444444,"NT"
"1242","Mg_ 375","Mangrove",-0.492805380304581,0.320632582865828,"DEC"
"1243","Mg_ 376","Mangrove",-0.0857142857142857,0.919444444444444,"NT"
"1244","Mg_ 377","Mangrove",-0.257142857142857,0.658333333333333,"NT"
"1245","Mg_ 378","Mangrove",-0.714285714285714,0.136111111111111,"DEC"
"1246","Mg_ 379","Mangrove",-0.142857142857143,0.802777777777778,"NT"
"1247","Mg_ 380","Mangrove",-0.0512989176042577,0.934712848108234,"NT"
"1248","Mg_ 381","Mangrove",-0.371428571428571,0.497222222222222,"DEC"
"1249","Mg_ 382","Mangrove",-0.714285714285714,0.136111111111111,"DEC"
"1250","Mg_ 383","Mangrove",-0.257142857142857,0.658333333333333,"NT"
"1251","Mg_ 384","Mangrove",-0.5,0.45,"DEC"
"1252","Mg_ 385","Mangrove",0.1,0.95,"NT"
"1253","Mg_ 386","Mangrove",-0.5,0.45,"DEC"
"1254","Mg_ 387","Mangrove",-0.84066800169605,0.0360575728451593,"DEC"
"1255","Mg_ 388","Mangrove",-0.542857142857143,0.297222222222222,"DEC"
"1256","Mg_ 389","Mangrove",-0.564288093646835,0.3217233358243,"DEC"
"1257","Mg_ 390","Mangrove",-0.0857142857142857,0.919444444444444,"NT"
"1258","Mg_ 391","Mangrove",-0.657142857142857,0.175,"DEC"
"1259","Mg_ 392","Mangrove",0.6,0.35,"INC"
"1260","Mg_ 393","Mangrove",-0.542857142857143,0.297222222222222,"DEC"
"1261","Mg_ 394","Mangrove",0.257142857142857,0.658333333333333,"NT"
"1262","Mg_ 395","Mangrove",-0.2,0.713888888888889,"NT"
"1263","Mg_ 396","Mangrove",-0.9,0.0833333333333333,"DEC"
"1264","Mg_ 397","Mangrove",0.6,0.35,"INC"
"1265","Mg_ 398","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1266","Mg_ 399","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1267","Mg_ 400","Mangrove",-0.428571428571429,0.419444444444444,"DEC"
"1268","Mg_ 401","Mangrove",-0.314285714285714,0.563888888888889,"NT"
"1269","Mg_ 402","Mangrove",-0.405839724956714,0.424662507561365,"DEC"
"1270","Mg_ 403","Mangrove",0.8,0.133333333333333,"INC"
"1271","Mg_ 404","Mangrove",-0.371428571428571,0.497222222222222,"DEC"
"1272","Mg_ 405","Mangrove",-0.885714285714286,0.0333333333333333,"DEC"
"1273","Mg_ 406","Mangrove",-0.7,0.233333333333333,"DEC"
"1274","Mg_ 407","Mangrove",-0.428571428571429,0.419444444444444,"DEC"
"1275","Mg_ 408","Mangrove",0.5,0.45,"INC"
"1276","Mg_ 409","Mangrove",-0.257142857142857,0.658333333333333,"NT"
"1277","Mg_ 410","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1278","Mg_ 411","Mangrove",0.657142857142857,0.175,"INC"
"1279","Mg_ 412","Mangrove",-0.11595420713049,0.826848213385815,"NT"
"1280","Mg_ 413","Mangrove",-1,0.0166666666666667,"DEC"
"1281","Mg_ 414","Mangrove",0.142857142857143,0.802777777777778,"NT"
"1282","Mg_ 415","Mangrove",0.314285714285714,0.563888888888889,"NT"
"1283","Mg_ 416","Mangrove",-0.0285714285714286,1,"NT"
"1284","Mg_ 417","Mangrove",0.2,0.713888888888889,"NT"
"1285","Mg_ 418","Mangrove",0.657142857142857,0.175,"INC"
"1286","Mg_ 419","Mangrove",0.657142857142857,0.175,"INC"
"1287","Mg_ 420","Mangrove",0.5,0.45,"INC"
"1288","Mg_ 421","Mangrove",-1,0.00277777777777778,"DEC"
"1289","Mg_ 422","Mangrove",-0.347862621391469,0.499253218114633,"DEC"
"1290","Mg_ 423","Mangrove",-0.942857142857143,0.0166666666666667,"DEC"
"1291","Mg_ 424","Mangrove",-0.231908414260979,0.658373571260927,"NT"
"1292","Mg_ 425","Mangrove",-0.314285714285714,0.563888888888889,"NT"
"1293","Mg_ 426","Mangrove",0.6,0.241666666666667,"INC"
"1294","Mg_ 427","Mangrove",0.542857142857143,0.297222222222222,"INC"
"1295","Mg_ 428","Mangrove",0.657142857142857,0.175,"INC"
"1296","Mg_ 429","Mangrove",-0.542857142857143,0.297222222222222,"DEC"
"1297","Mg_ 430","Mangrove",-0.371428571428571,0.497222222222222,"DEC"
"1298","Mg_ 431","Mangrove",-0.542857142857143,0.297222222222222,"DEC"
"1299","Mg_ 432","Mangrove",-0.714285714285714,0.136111111111111,"DEC"
"1300","Mg_ 433","Mangrove",0.347862621391469,0.499253218114633,"INC"
"1301","Mg_ 434","Mangrove",0.0857142857142857,0.919444444444444,"NT"
"1302","Mg_ 435","Mangrove",0,1,"NT"
"1303","Mg_ 436","Mangrove",-0.1,0.95,"NT"
"1304","Mg_ 437","Mangrove",0.485714285714286,0.355555555555556,"INC"
"1305","Mg_ 438","Mangrove",-0.7,0.233333333333333,"DEC"
"1306","Mg_ 439","Mangrove",-0.6,0.241666666666667,"DEC"
"1307","Mg_ 440","Mangrove",-0.714285714285714,0.136111111111111,"DEC"
"1308","Mg_ 441","Mangrove",-0.657142857142857,0.175,"DEC"
"1309","Mg_ 442","Mangrove",-0.885714285714286,0.0333333333333333,"DEC"
"1310","Mg_ 443","Mangrove",-0.142857142857143,0.802777777777778,"NT"
"1311","Mg_ 444","Mangrove",0.6,0.241666666666667,"INC"
"1312","Mg_ 445","Mangrove",-0.257142857142857,0.658333333333333,"NT"
"1313","Mg_ 446","Mangrove",-0.828571428571429,0.0583333333333333,"DEC"
"1314","Mg_ 447","Mangrove",-1,0.00277777777777778,"DEC"
"1315","Mg_ 448","Mangrove",-1,0.0166666666666667,"DEC"
"1316","Mg_ 449","Mangrove",0.5,0.45,"INC"
"1317","Mg_ 450","Mangrove",-0.289885517826224,0.577351787034874,"NT"
"1318","Mg_ 451","Mangrove",0.6,0.241666666666667,"INC"
"1319","Mg_ 452","Mangrove",0.257142857142857,0.658333333333333,"NT"
