Core;Core.ID;Location;Ecosystem;veg vs bare;Genus;Life form;lat;long;Bioregions (Short et al. 2007);Habitat.type;WD;Depth;Age Pb;Age.Pb.C;DBD;Corg;Corg M;d13C;Mud;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;9.78;;;0.760918141;0.016318723;;-12.77708031;;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;12.1;;;0.5489908;0.014117053;;-12.4766076;47.3513;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;13.84;;;0.672284029;0.015968769;;-11.95716294;;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;19.06;;;0.544854604;0.00650486;;-11.91083745;43.9217;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;22.54;;;0.768596053;0.007358081;;-11.46937777;44.4843;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;33.56;;;0.766583156;0.009814426;;-11.37582341;47.5616;;;
Sg_239;PP11;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.167953;137.858233;Temperate Southern Oceans;estuarine;1.5;41.68;;;0.532852874;0.005630179;;-12.10769143;52.1765;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;0.50025;;;1.355843988;0.012018127;;-14.55536819;9.78793;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;2.9625;;;0.881763623;0.007410786;;-13.6981372;7.08712;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;5.42475;;;0.94918204;0.013255979;;-12.79180937;10.6158;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;7.887;;;1.062262169;0.010928177;;-13.61761837;8.50275;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;10.34925;;;1.26819124;0.021385876;;-12.33128093;;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;13.63225;;;1.171297319;0.006068811;;-14.83522023;8.76234;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;16.91525;;;0.872330581;0.009475295;;-13.96718794;;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;19.3775;;;1.015895887;0.006597385;;-14.27453421;8.48522;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;27.585;;;0.721338995;0.005089864;;-12.0989207;14.0084;;;
Sg_240;PP12;Port Pirie;Seagrass;Vegetated;Posidonia;Persistent;-33.144833;137.858917;Temperate Southern Oceans;estuarine;2;34.151;;;0.635246835;0.003432137;;-12.19442412;;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;1.93;0;0;0.38;0.015961955;0.030806573;;6.16719262;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;3.71;5;5;0.55;0.016126;;;3.74912695;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;5.46;10;10;0.5;0.016290045;0.088018432;-14.59806808;4.00396571;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;7.19;18;15;0.6;0.022135123;;;3.81120332;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;8.89;22;20;0.55;0.0279802;0.173878535;;4.24126389;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;10.56;30;30;0.88;0.024814024;;;4.32322162;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;12.22;36;36;0.64;0.021647847;0.251253382;-13.47115053;4.77144504;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;13.84;39;36;0.45;0.024481022;;;5.61641892;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;15.45;45;41;0.46;0.027314196;0.334888494;;5.07467194;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;17.04;50;41;0.09;0.023589763;;;6.725869;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;18.6;53;47;0.52;0.01986533;0.403386131;-13.83305877;10.491358;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;20.14;59;53;0.52;0.028816104;;;10.5444919;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;21.67;66;58;0.54;0.037766878;0.505546254;;15.779734;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;23.18;82;64;0.86;0.020180149;;;4.88496356;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;24.67;89;75;1.11;0.002593421;0.539882477;-14.56177918;1.16209232;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;26.14;104;80;1.05;0.010128133;;;1.85838031;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;27.59;110;90;0.94;0.017662844;0.580381955;;2.33857517;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;29.03;124;96;0.84;0.014076918;;;3.23344935;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;30.45;131;101;0.66;0.010490993;0.615549928;-14.24008296;2.694714;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;31.86;136;106;1.03;0.022202208;;;1.778755;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;33.26;146;116;1.11;0.033913422;0.694333832;;2.1005824;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;34.64;151;120;1.11;0.020902558;;;1.84488405;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;36;162;125;0.93;0.007891693;0.733912065;-14.14887031;0.77691659;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;37.36;167;134;0.88;0.017571625;;;1.81022493;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;38.7;172;139;0.9;0.027251557;0.794326561;;1.94906611;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;40.03;182;144;1.17;0.032843275;;;0.60095094;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;41.34;187;154;1.18;0.038434992;0.888357956;-18.32797884;0.53541245;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;42.65;192;159;1.1;0.024319641;;;0.41769967;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;43.94;197;169;1.02;0.01020429;0.933380219;;0.87977006;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;45.23;207;179;1.42;0.034277359;;;1.13745232;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;47.77;217;193;1.65;0.058350427;1.125808097;-16.13789451;0.63148102;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;50.27;233;208;0.93;0.03251063;1.207084673;-17.11965645;0.28901809;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;52.74;243;222;0.99;0.05277372;1.337435761;;9.67863344;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;55.17;258;231;0.94;0.022970408;1.393253852;-13.84777049;11.6005306;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;57.58;268;241;1.11;0.033613365;1.474262061;;11.5912973;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;59.96;279;250;0.85;0.028122184;1.54119286;-14.55491371;11.2181455;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;62.31;294;264;0.9;0.04403747;1.644680914;;10.874011;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;64.63;304;274;0.71;0.04044895;1.738522478;-14.20869796;10.4025802;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;66.94;314;283;0.85;0.043899547;1.839930432;;11.9081756;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;69.22;329;293;1;0.026109603;1.899460327;-14.04392672;11.0589238;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;71.48;340;308;1.29;0.031749121;1.971213341;;12.1264176;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;73.72;350;322;1.24;0.01814708;2.0118628;-15.72106251;11.1512425;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;75.95;360;340;1.22;0.038358654;;;9.76746321;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;78.16;375;352;0.93;0.058570229;2.226842805;-12.81893105;8.15115699;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;80.36;385;364;0.94;0.035778925;2.30555644;;8.98125805;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;82.54;395;377;1.08;0.035868266;2.38374926;-13.38974569;13.4001107;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;84.72;405;389;0.9;0.036568884;2.463469426;;10.2048466;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;86.87;415;401;0.99;0.024234347;2.515573272;-14.79226275;0;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;89.02;430;419;1.43;0.027377799;2.57443554;;5.00133798;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;91.16;440;437;1.3;0.052249606;2.686249696;-13.8889633;6.95519521;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;93.29;450;455;1.23;0.018436023;2.725518425;;;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;95.41;460;474;1.53;0.012060966;2.751087673;-15.81717907;37.0762345;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;97.52;471;492;1.52;0.022895737;2.799397678;;5.85330963;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;99.62;481;510;1.43;0.000214922;2.799849013;-15.76225532;4.15089795;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;101.72;491;528;1.38;0.01827598;2.83822857;;15.6907879;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;103.8;501;547;1.3;0.003578862;2.845672603;-16.20949153;2.12259264;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;105.89;511;565;1.41;0.014728668;2.87645552;;0;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;107.97;521;583;1.62;0.049496546;2.979408336;-17.7522603;0.55602819;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;110.04;536;602;1.56;0.017897404;3.016455962;;0.4036099;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;112.1;547;620;1.31;0.037546769;3.093802305;-23.27405825;0;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;114.17;557;639;1.34;0.014813605;3.124466467;;6.57120537;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;116.22;567;659;1.48;0.041238606;3.20900561;-16.54197635;0;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;118.28;577;685;1.63;0.01971573;3.249620014;;8.13535632;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;120.33;587;722;1.8;0.004967;3.259802365;-15.07472773;0.83954072;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;122.37;597;750;1.77;0.016110755;3.292668305;;1.04137208;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;124.42;608;778;1.41;0.039459621;3.373560529;-17.43350642;2.54797319;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;126.46;618;808;1.67;0.016432294;3.407082408;;1.66730325;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;128.5;628;841;1.65;0.041200357;3.491131137;-16.8205182;0.71487975;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;130.53;638;881;1.38;0.019575814;3.530870038;;2.80413178;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;132.56;648;941;2;0.055311918;3.643153233;-16.78717164;3.10674614;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;134.59;658;987;1.77;0.019311259;3.68235509;;1.5135074;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;136.62;668;1049;1.63;0.020560754;3.724093421;;2.74502223;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;138.65;678;1095;1.92;0.041773456;3.808893538;-18.69675256;2.69056794;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;140.67;688;1141;1.49;0.051331005;3.912582167;;13.2756335;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;142.7;698;1187;1.28;0.033466227;3.980518608;;14.6072126;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;144.72;708;1217;1.15;0.051577229;4.084704609;-13.63788332;9.92857411;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;146.74;718;1246;1;0.065655494;4.217328708;;13.2803584;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;148.75;728;1284;1.33;0.022215854;4.261982574;-14.39700794;10.1057547;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;150.77;738;1307;1.34;0.026764052;4.31604596;;8.00558206;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;152.79;748;1338;1.49;0.006955146;4.330095355;-15.14632475;6.38953412;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;154.8;758;1379;1.5;0.021588722;4.373488685;;4.43125913;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;156.82;768;1409;1.43;0.005161356;4.383914624;-13.66338363;6.25029567;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;158.83;778;1439;1.42;0.017339099;4.418766213;;8.40409748;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;160.84;788;1460;1.22;0.003369786;4.425539482;-15.22871037;2.66696569;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;162.85;798;1490;1.29;0.016097158;4.457894769;;3.91573332;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;164.86;809;1511;1.22;0.017347898;4.492764045;-14.11552375;5.9633768;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;166.87;819;1531;0.81;0.020266422;4.533499554;;5.60335739;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;168.88;829;1542;0.76;0.018463306;4.570610799;-13.53097818;7.7388526;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;170.89;839;1562;0.92;0.01629384;4.603361417;;4.48173739;;;
Sg_241;AG.S_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;172.9;849;1591;1.09;0.006739871;4.616908557;-15.75538985;4.35227002;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;5.0802;;;0.374515434;0.005203593;;-15.99;4.099515;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;15.6232;;;0.422521075;0.00068497;;-16.8;3.88434001;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;26.8473;;;0.5642183;0.014650496;;-10.7;4.60906765;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;36.4352;;;0.665760628;0.009269551;;-13.94;7.45980652;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;52.3099;;;0.638936265;0.020586352;;-10.67;11.797569;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;82.7788;;;0.918237388;0.038704973;;-13.95;3.60660929;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;98.6907;;;1.031717538;0.064484868;;-12.04;5.50856705;;;
Sg_242;AG.S_B;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;105.9025;;;0.407402768;0.050667219;;-13.71;4.19799463;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;5.6299;;;0.170624912;0.014288056;;-13.51;4.06315172;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;16.2807;;;0.35895654;0.010763196;;-13.88;4.81633624;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;27.6357;;;0.620071223;0.006635616;;-14.81;1.04103365;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;37.3435;;;0.512354309;0.014037375;;-14.75;2.86471849;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;53.4149;;;0.690588208;0.020864687;;-14.25;5.33782924;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;84.1522;;;0.965177104;0.016649491;;-14.73;7.52554951;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;115.5276;;;1.087627165;0.02835202;;-15.83;6.53360018;;;
Sg_243;AG.S_C;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.937683;-1.93345;Mediterraneum;Open;4,8;125.6505;;;0.640736222;0.030322704;;-13.02;7.34527478;;;
Sg_244;AG.I_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.936167;-1.932033;Mediterraneum;Open;10,8;2.9;0;5;0.37;0.020941699;0.060730928;-18.41;19.080291;;;
Sg_244;AG.I_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.936167;-1.932033;Mediterraneum;Open;10,8;10.1;12;14;0.31;0.009182999;0.126848518;;7.36489456;;;
Sg_244;AG.I_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.936167;-1.932033;Mediterraneum;Open;10,8;16.9;26;23;0.45;0.010764148;0.200044726;;3.75710029;;;
Sg_244;AG.I_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.936167;-1.932033;Mediterraneum;Open;10,8;23.1;44;39;0.56;0.004131474;0.225659864;;2.71769481;;;
Sg_244;AG.I_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.936167;-1.932033;Mediterraneum;Open;10,8;28.9;58;49;0.53;0.005627432;0.258298967;-16.45;3.21841556;;;
Sg_244;AG.I_A;Aguamarga;Seagrass;Vegetated;Posidonia oceanica;Persistent;36.936167;-1.932033;Mediterraneum;Open;10,8;34.3;73;60;0.68;0.004048349;0.28016005;;2.04722387;;;
