Core;Core.ID;Sampling.Y;Depth;Acc.Mass;Age ;Raw BP;Error;Bacon cc;Bacon dr;Bacon dSTD;Method
Sg_478;EC4;2016;114.2598;42.79350735;;;;;;;
Sg_478;EC4;2016;121.6314;45.56465021;;;;;;;
Sg_478;EC4;2016;129.003;48.49340021;;1659;25;2;116;11;14C
Sg_479;EC5;2016;1.1449;1.043843383;;;;;;;
Sg_479;EC5;2016;2.2898;1.900164172;;;;;;;
Sg_479;EC5;2016;3.4347;2.937853964;;;;;;;
Sg_479;EC5;2016;4.5796;3.754662221;;;;;;;
Sg_479;EC5;2016;5.7245;4.546208367;;;;;;;
Sg_479;EC5;2016;6.8694;5.363016623;;;;;;;
Sg_479;EC5;2016;8.0143;6.251724735;;;;;;;
Sg_479;EC5;2016;9.1592;6.896556312;;;;;;;
Sg_479;EC5;2016;10.3041;7.591264366;;;;;;;
Sg_479;EC5;2016;11.449;8.326456572;;;;;;;
Sg_479;EC5;2016;12.5939;8.789595274;;;;;;;
Sg_479;EC5;2016;13.7388;9.516042903;;;;;;;
Sg_479;EC5;2016;14.8837;10.4931684;;;;;;;
Sg_479;EC5;2016;16.0286;11.34106849;;;;;;;
Sg_479;EC5;2016;17.1735;12.0895395;;;;;;;
Sg_479;EC5;2016;18.3184;13.03622091;;;;;;;
Sg_479;EC5;2016;19.4633;13.85302917;;;;;;;
Sg_479;EC5;2016;20.6082;15.09994106;;;;;;;
Sg_479;EC5;2016;21.7531;16.20175775;;;;;;;
Sg_479;EC5;2016;22.898;17.32527394;;;;;;;
Sg_479;EC5;2016;24.0429;18.15017903;;;;;;;
Sg_479;EC5;2016;25.1878;19.09524108;;;;;;;
Sg_479;EC5;2016;26.3327;20.27090087;;;;;;;
Sg_479;EC5;2016;27.4776;21.1424437;;;;;;;
Sg_479;EC5;2016;28.6225;22.15422363;;;;;;;
Sg_479;EC5;2016;29.7674;22.93508196;;;;;;;
Sg_479;EC5;2016;30.9123;23.78039106;;;;;;;
Sg_479;EC5;2016;32.0572;24.60626777;;;;;;;
Sg_479;EC5;2016;33.2021;25.60800763;;;;;;;
Sg_479;EC5;2016;34.347;26.66869242;;;;;;;
Sg_479;EC5;2016;35.4919;27.79933383;;;;;;;
Sg_479;EC5;2016;36.6368;28.89985502;;;;;;;
Sg_479;EC5;2016;37.7817;29.95762495;;;;;;;
Sg_479;EC5;2016;38.9266;30.97458686;;;;;;;
Sg_479;EC5;2016;40.0715;31.95786595;;;;;;;
Sg_479;EC5;2016;41.2164;32.83912498;;;;;;;
Sg_479;EC5;2016;42.3613;33.79746583;;;;;;;
Sg_479;EC5;2016;43.5062;34.61135923;;;;;;;
Sg_479;EC5;2016;44.6511;35.43432108;;;;;;;
Sg_479;EC5;2016;45.796;36.21226455;;;;;;;
Sg_479;EC5;2016;46.9409;36.8622781;;1222;24;2;116;11;14C
Sg_479;EC5;2016;48.0858;37.83195451;;;;;;;
Sg_479;EC5;2016;49.2307;38.82462593;;;;;;;
Sg_479;EC5;2016;50.3756;39.82150769;;;;;;;
Sg_479;EC5;2016;51.5205;40.66908391;;;;;;;
Sg_479;EC5;2016;52.6654;41.50370519;;;;;;;
Sg_479;EC5;2016;53.8103;42.30075718;;;;;;;
Sg_479;EC5;2016;54.9552;43.0563534;;;;;;;
Sg_479;EC5;2016;56.1001;44.00724517;;;;;;;
Sg_479;EC5;2016;57.245;44.8969249;;;;;;;
Sg_479;EC5;2016;58.3899;45.76393351;;;;;;;
Sg_479;EC5;2016;59.5348;46.74170675;;;;;;;
Sg_479;EC5;2016;60.6797;47.6553531;;;;;;;
Sg_479;EC5;2016;61.8246;48.6046255;;;;;;;
Sg_479;EC5;2016;62.9695;49.64069593;;;;;;;
Sg_479;EC5;2016;64.1144;50.48956763;;;;;;;
Sg_479;EC5;2016;65.2593;51.41487342;;;;;;;
Sg_479;EC5;2016;66.4042;52.40139124;;;;;;;
Sg_479;EC5;2016;67.5491;53.37430639;;;;;;;
Sg_479;EC5;2016;68.694;54.42365562;;;;;;;
Sg_479;EC5;2016;69.8389;55.34183619;;;;;;;
Sg_479;EC5;2016;70.9838;56.24965282;;;;;;;
Sg_479;EC5;2016;72.1287;57.30612726;;;;;;;
Sg_479;EC5;2016;73.2736;58.19062502;;;;;;;
Sg_479;EC5;2016;74.4185;58.95464194;;;;;;;
Sg_479;EC5;2016;75.5634;59.92043188;;;;;;;
Sg_479;EC5;2016;76.7083;60.76995133;;;;;;;
Sg_479;EC5;2016;77.8532;61.76294662;;;;;;;
Sg_479;EC5;2016;78.9981;62.79577831;;;;;;;
Sg_479;EC5;2016;80.143;63.92156162;;;;;;;
Sg_479;EC5;2016;81.2879;64.82613952;;;;;;;
Sg_479;EC5;2016;82.4328;65.93670079;;;;;;;
Sg_479;EC5;2016;83.5777;66.8471084;;;;;;;
Sg_479;EC5;2016;84.7226;68.00398354;;;;;;;
Sg_479;EC5;2016;85.8675;69.22790043;;;;;;;
Sg_479;EC5;2016;87.0124;70.34364367;;;;;;;
Sg_479;EC5;2016;88.1573;71.52901965;;;;;;;
Sg_479;EC5;2016;89.3022;72.55472613;;;;;;;
Sg_479;EC5;2016;90.4471;73.65103698;;;;;;;
Sg_479;EC5;2016;91.592;74.84645302;;;;;;;
Sg_479;EC5;2016;92.7369;75.93078056;;;;;;;
Sg_479;EC5;2016;93.8818;77.1637659;;;;;;;
Sg_479;EC5;2016;95.0267;78.48160603;;;;;;;
Sg_479;EC5;2016;96.1716;79.74406383;;;;;;;
Sg_479;EC5;2016;97.3165;81.28278549;;;;;;;
Sg_479;EC5;2016;98.4614;82.62718322;;;;;;;
Sg_479;EC5;2016;99.6063;83.75264266;;;;;;;
Sg_479;EC5;2016;100.7512;84.90368807;;;;;;;
Sg_479;EC5;2016;101.8961;85.92583195;;;;;;;
Sg_479;EC5;2016;103.041;86.94149837;;;;;;;
Sg_479;EC5;2016;104.1859;88.35099461;;;;;;;
Sg_479;EC5;2016;105.3308;89.67725544;;;;;;;
Sg_479;EC5;2016;106.4757;90.93582677;;;;;;;
Sg_479;EC5;2016;107.6206;92.29900914;;;;;;;
Sg_479;EC5;2016;108.7655;93.47790766;;;;;;;
Sg_479;EC5;2016;109.9104;94.60045223;;;;;;;
Sg_479;EC5;2016;111.0553;95.74987829;;;;;;;
Sg_479;EC5;2016;112.2002;97.00844961;;;;;;;
Sg_479;EC5;2016;113.3451;98.23269038;;;;;;;
Sg_479;EC5;2016;114.49;99.436851;;;;;;;
Sg_479;EC5;2016;115.6349;100.8350117;;;;;;;
Sg_479;EC5;2016;116.7798;101.8396664;;;;;;;
Sg_479;EC5;2016;117.9247;102.9554096;;;;;;;
Sg_479;EC5;2016;119.0696;104.2421579;;;;;;;
Sg_479;EC5;2016;120.2145;105.4061583;;;;;;;
Sg_479;EC5;2016;121.3594;106.6031937;;;;;;;
Sg_479;EC5;2016;122.5043;107.9851607;;;;;;;
Sg_479;EC5;2016;123.6492;109.2748239;;;;;;;
Sg_479;EC5;2016;124.7941;110.4712116;;;;;;;
Sg_479;EC5;2016;125.939;112.0688781;;;;;;;
Sg_479;EC5;2016;127.0839;113.1684277;;;;;;;
Sg_479;EC5;2016;128.2288;114.3625483;;;;;;;
Sg_479;EC5;2016;129.3737;115.7344752;;;;;;;
Sg_479;EC5;2016;130.5186;117.0756342;;;;;;;
Sg_479;EC5;2016;131.6635;118.5440754;;;;;;;
Sg_479;EC5;2016;132.8084;120.0108972;;;;;;;
Sg_479;EC5;2016;133.9533;121.4025804;;;;;;;
Sg_479;EC5;2016;135.0982;122.496948;;;;;;;
Sg_479;EC5;2016;136.2431;123.8772957;;;;;;;
Sg_479;EC5;2016;137.388;125.2343245;;5458;29;2;116;11;14C
Sg_479;EC5;2016;138.5329;126.6554802;;;;;;;
Sg_479;EC5;2016;139.6778;127.8285489;;;;;;;
Sg_479;EC5;2016;140.8227;129.3439517;;;;;;;
Sg_479;EC5;2016;141.9676;130.6993612;;;;;;;
Sg_479;EC5;2016;143.1125;132.1253749;;;;;;;
Sg_479;EC5;2016;144.2574;133.3752017;;;;;;;
Sg_479;EC5;2016;145.4023;134.7642939;;;;;;;
Sg_479;EC5;2016;146.5472;136.0649688;;;;;;;
Sg_479;EC5;2016;147.6921;137.459243;;;;;;;
Sg_479;EC5;2016;148.837;139.0054137;;;;;;;
Sg_479;EC5;2016;149.9819;140.4077848;;;;;;;
Sg_479;EC5;2016;151.1268;141.4917884;;;;;;;
Sg_479;EC5;2016;152.2717;142.338393;;;;;;;
Sg_479;EC5;2016;154.5615;144.6336825;;;;;;;
Sg_479;EC5;2016;156.8513;146.7637967;;;;;;;
Sg_479;EC5;2016;157.9962;147.710802;;;;;;;
Sg_480;EC6;2016;1.1048;0.814541144;;;;;;;
Sg_480;EC6;2016;2.2096;1.648190808;;;;;;;
Sg_480;EC6;2016;3.3144;2.326381328;;;;;;;
Sg_480;EC6;2016;4.4192;3.064488392;;;;;;;
Sg_480;EC6;2016;5.524;3.892308339;;;;;;;
Sg_480;EC6;2016;6.6288;4.910565737;;;;;;;
Sg_480;EC6;2016;7.7336;5.713123572;;;;;;;
Sg_480;EC6;2016;8.8384;6.626769922;;;;;;;
Sg_480;EC6;2016;9.9432;7.50511409;;;;;;;
Sg_480;EC6;2016;11.048;8.456005859;;;;;;;
Sg_480;EC6;2016;12.1528;9.265688905;;;;;;;
Sg_480;EC6;2016;13.2576;10.01934188;;;;;;;
Sg_480;EC6;2016;14.3624;11.0301502;;;;;;;
Sg_480;EC6;2016;15.4672;11.91238085;;;;;;;
Sg_480;EC6;2016;16.572;12.65243115;;;;;;;
Sg_480;EC6;2016;17.6768;13.45175025;;;;;;;
Sg_480;EC6;2016;18.7816;14.29835485;;;;;;;
Sg_480;EC6;2016;19.8864;15.06625825;;;;;;;
Sg_480;EC6;2016;20.9912;15.89019171;;;;;;;
Sg_480;EC6;2016;22.096;16.71477293;;;;;;;
Sg_480;EC6;2016;23.2008;17.51862626;;;;;;;
Sg_480;EC6;2016;24.3056;18.33737775;;;;;;;
Sg_480;EC6;2016;25.4104;19.15612925;;;;;;;
Sg_480;EC6;2016;26.5152;19.96192582;;;;;;;
Sg_480;EC6;2016;27.62;20.71169232;;;;;;;
Sg_480;EC6;2016;28.7248;21.45692459;;;;;;;
Sg_480;EC6;2016;29.8296;22.42141904;;;;;;;
Sg_480;EC6;2016;30.9344;23.33636088;;;;;;;
Sg_480;EC6;2016;32.0392;24.28692877;;;;;;;
Sg_480;EC6;2016;33.144;25.30648167;;;;;;;
Sg_480;EC6;2016;34.2488;26.20522985;;;;;;;
Sg_480;EC6;2016;35.3536;27.05928352;;;;;;;
Sg_480;EC6;2016;36.4584;28.0004591;;;;;;;
Sg_480;EC6;2016;37.5632;28.86066636;;;;;;;
Sg_480;EC6;2016;38.668;29.82775179;;;;;;;
Sg_480;EC6;2016;39.7728;30.86090736;;;;;;;
Sg_480;EC6;2016;40.8776;32.11364897;;;;;;;
Sg_480;EC6;2016;41.9824;33.05741553;;;;;;;
Sg_480;EC6;2016;43.0872;34.32019721;;;;;;;
Sg_480;EC6;2016;44.192;35.3711658;;1239;27;2;116;11;14C
Sg_480;EC6;2016;45.2968;36.13356336;;;;;;;
Sg_480;EC6;2016;46.4016;36.99344675;;;;;;;
Sg_480;EC6;2016;47.5064;37.82029508;;;;;;;
Sg_480;EC6;2016;48.6112;38.8842186;;;;;;;
Sg_480;EC6;2016;49.716;39.81438248;;;;;;;
Sg_480;EC6;2016;50.8208;40.87085692;;;;;;;
Sg_480;EC6;2016;51.9256;41.87810263;;;;;;;
Sg_480;EC6;2016;53.0304;42.82510792;;;;;;;
Sg_480;EC6;2016;54.1352;43.78830687;;;;;;;
Sg_480;EC6;2016;55.24;44.69677125;;;;;;;
Sg_480;EC6;2016;56.3448;45.70174985;;;;;;;
Sg_480;EC6;2016;57.4496;46.61248134;;;;;;;
Sg_480;EC6;2016;58.5544;47.74765697;;;;;;;
Sg_480;EC6;2016;59.6592;48.69369064;;;;;;;
Sg_480;EC6;2016;60.764;49.70806156;;;;;;;
Sg_480;EC6;2016;61.8688;50.70623882;;;;;;;
Sg_480;EC6;2016;62.9736;51.87963149;;;;;;;
Sg_480;EC6;2016;64.0784;52.91958839;;;;;;;
Sg_480;EC6;2016;65.1832;53.92586248;;;;;;;
Sg_480;EC6;2016;66.288;54.98363241;;;;;;;
Sg_480;EC6;2016;67.3928;56.06666446;;;;;;;
Sg_480;EC6;2016;68.4976;57.04119897;;;;;;;
Sg_480;EC6;2016;69.6024;58.05135954;;;;;;;
Sg_480;EC6;2016;70.7072;58.99091574;;;;;;;
Sg_480;EC6;2016;71.812;60.06811807;;;;;;;
Sg_480;EC6;2016;72.9168;60.99471935;;;;;;;
Sg_480;EC6;2016;74.0216;61.98577139;;;;;;;
Sg_480;EC6;2016;75.1264;63.11544118;;;;;;;
Sg_480;EC6;2016;76.2312;64.21790562;;;;;;;
Sg_480;EC6;2016;77.336;65.22126485;;;;;;;
Sg_480;EC6;2016;78.4408;66.46461413;;;;;;;
Sg_480;EC6;2016;79.5456;67.82876813;;;;;;;
Sg_480;EC6;2016;80.6504;69.20263832;;;;;;;
Sg_480;EC6;2016;81.7552;70.30413114;;;;;;;
Sg_480;EC6;2016;82.86;71.50472916;;;;;;;
Sg_480;EC6;2016;83.9648;72.70273619;;;;;;;
Sg_480;EC6;2016;85.0696;73.79645605;;;;;;;
Sg_480;EC6;2016;86.1744;74.91155154;;;;;;;
Sg_480;EC6;2016;87.2792;76.0742564;;;;;;;
Sg_480;EC6;2016;88.384;77.349993;;;;;;;
Sg_480;EC6;2016;89.4888;78.59010356;;;;;;;
Sg_480;EC6;2016;90.5936;79.70617067;;;;;;;
Sg_480;EC6;2016;91.6984;80.8134932;;;;;;;
Sg_480;EC6;2016;92.8032;82.0046989;;;;;;;
Sg_480;EC6;2016;93.908;83.19266586;;;;;;;
Sg_480;EC6;2016;95.0128;84.2721353;;;;;;;
Sg_480;EC6;2016;96.1176;85.39014565;;;;;;;
Sg_480;EC6;2016;97.2224;86.6266936;;;;;;;
Sg_480;EC6;2016;98.3272;87.69644684;;;;;;;
Sg_480;EC6;2016;99.432;88.86854401;;;;;;;
Sg_480;EC6;2016;100.5368;89.88744916;;;;;;;
Sg_480;EC6;2016;101.6416;91.20366992;;;;;;;
Sg_480;EC6;2016;102.7464;92.50661188;;;;;;;
Sg_480;EC6;2016;103.8512;93.59385427;;;;;;;
Sg_480;EC6;2016;104.956;94.68660251;;;;;;;
Sg_480;EC6;2016;106.0608;95.983067;;;;;;;
Sg_480;EC6;2016;107.1656;97.2928103;;;;;;;
Sg_480;EC6;2016;108.2704;98.36353516;;;;;;;
Sg_480;EC6;2016;109.3752;99.68396627;;;;;;;
Sg_480;EC6;2016;110.48;100.8171987;;;;;;;
Sg_480;EC6;2016;111.5848;101.9348851;;;;;;;
Sg_480;EC6;2016;112.6896;103.1484381;;;;;;;
Sg_480;EC6;2016;113.7944;104.2784317;;;;;;;
Sg_480;EC6;2016;114.8992;105.5655039;;;;;;;
Sg_480;EC6;2016;116.004;106.6145293;;2730;25;2;116;11;14C
Sg_481;EC7;2016;3.1281;2.235;;;;;;;
Sg_481;EC7;2016;9.3843;4.696304348;;;;;;;
Sg_481;EC7;2016;15.6405;7.119199085;;;;;;;
Sg_481;EC7;2016;21.8967;9.965352931;;;;;;;
Sg_481;EC7;2016;28.1529;12.66219504;;565;25;2;116;11;14C
Sg_481;EC7;2016;34.4091;15.85166872;;;;;;;
Sg_481;EC7;2016;40.6653;19.45595443;;;;;;;
Sg_481;EC7;2016;46.9215;23.02095443;;;;;;;
Sg_481;EC7;2016;53.1777;26.70595443;;;;;;;
Sg_481;EC7;2016;59.4339;30.30399791;;;;;;;
Sg_481;EC7;2016;65.6901;34.22521743;;;;;;;
Sg_481;EC7;2016;71.9463;37.86807457;;;;;;;
Sg_481;EC7;2016;78.2025;41.66007457;;;;;;;
Sg_481;EC7;2016;84.4587;45.26594413;;;;;;;
Sg_481;EC7;2016;90.7149;48.87677747;;;;;;;
Sg_481;EC7;2016;96.9711;52.91360673;;;;;;;
Sg_481;EC7;2016;103.2273;56.92306619;;;;;;;
Sg_481;EC7;2016;109.4835;61.2907585;;;;;;;
Sg_481;EC7;2016;115.7397;65.13233745;;;;;;;
Sg_481;EC7;2016;121.9959;69.08666177;;2043;30;2;116;11;14C
Sg_482;EC8;2016;3.3846;2.88;;;;;;;
Sg_482;EC8;2016;10.1538;6.423428571;;;;;;;
Sg_482;EC8;2016;16.923;9.972857143;;;;;;;
Sg_482;EC8;2016;23.6922;13.62334495;;830;22;2;116;11;14C
Sg_482;EC8;2016;30.4614;16.67860811;;;;;;;
Sg_482;EC8;2016;37.2306;19.75360811;;;;;;;
Sg_482;EC8;2016;43.9998;22.79485811;;1641;23;2;116;11;14C
Sg_483;EC9;2016;3.5385;1.465714286;;;;;;;
Sg_483;EC9;2016;10.6155;4.128472906;;;;;;;
Sg_483;EC9;2016;17.6925;7.623472906;;;;;;;
Sg_483;EC9;2016;24.7695;11.27698642;;979;31;2;116;11;14C
Sg_483;EC9;2016;31.8465;14.96998642;;;;;;;
Sg_483;EC9;2016;38.9235;18.33259512;;;;;;;
Sg_483;EC9;2016;46.0005;21.99402369;;981;24;2;116;11;14C
Sg_484;EC10;2016;1.1;1.133232391;;;;;;;
Sg_484;EC10;2016;2.2;2.115539863;;;;;;;
Sg_484;EC10;2016;3.3;3.389980977;;;;;;;
Sg_484;EC10;2016;4.4;5.114929738;;;;;;;
Sg_484;EC10;2016;5.5;6.051571086;;;;;;;
Sg_484;EC10;2016;6.6;7.606486407;;;;;;;
Sg_484;EC10;2016;7.7;8.750730488;;;;;;;
Sg_484;EC10;2016;8.8;10.06889449;;;;;;;
Sg_484;EC10;2016;9.9;11.43434398;;;;;;;
Sg_484;EC10;2016;11;12.8791424;;;;;;;
Sg_484;EC10;2016;12.1;13.66388721;;;;;;;
Sg_484;EC10;2016;13.2;14.85574065;;;;;;;
Sg_484;EC10;2016;14.3;16.48352745;;;;;;;
Sg_484;EC10;2016;15.4;17.87974489;;;;;;;
Sg_484;EC10;2016;16.5;19.17394228;;;;;;;
Sg_484;EC10;2016;17.6;19.90783899;;;;;;;
Sg_484;EC10;2016;18.7;21.59651395;;;;;;;
Sg_484;EC10;2016;19.8;23.04325562;;;;;;;
Sg_484;EC10;2016;20.9;24.38862496;;742;26;2;116;11;14C
Sg_484;EC10;2016;22;25.36315948;;;;;;;
Sg_484;EC10;2016;23.1;26.92876262;;;;;;;
Sg_484;EC10;2016;24.2;27.81326038;;;;;;;
Sg_484;EC10;2016;25.3;28.9630103;;;;;;;
Sg_484;EC10;2016;26.4;30.21607578;;;;;;;
Sg_484;EC10;2016;27.5;31.61196935;;;;;;;
Sg_484;EC10;2016;28.6;32.89871765;;;;;;;
Sg_484;EC10;2016;29.7;34.29040087;;;;;;;
Sg_484;EC10;2016;30.8;35.45148636;;;;;;;
Sg_484;EC10;2016;31.9;36.76155353;;;;;;;
Sg_484;EC10;2016;33;37.72216149;;;;;;;
Sg_484;EC10;2016;34.1;38.88292311;;;;;;;
Sg_484;EC10;2016;35.2;40.05825902;;;;;;;
Sg_484;EC10;2016;36.3;41.02566832;;;;;;;
Sg_484;EC10;2016;37.4;42.05720452;;;;;;;
Sg_484;EC10;2016;38.5;42.97829995;;;;;;;
Sg_484;EC10;2016;39.6;44.04481446;;;;;;;
Sg_484;EC10;2016;40.7;45.04266785;;;;;;;
Sg_484;EC10;2016;41.8;46.27273833;;;;;;;
Sg_484;EC10;2016;42.9;47.19448151;;;;;;;
Sg_484;EC10;2016;44;48.13986744;;;;;;;
Sg_484;EC10;2016;45.1;49.03537688;;;;;;;
Sg_484;EC10;2016;46.2;49.86902655;;;;;;;
Sg_484;EC10;2016;47.3;50.57150756;;;;;;;
Sg_484;EC10;2016;48.4;51.2905061;;;;;;;
Sg_484;EC10;2016;50.6;53.4322797;;;;;;;
Sg_484;EC10;2016;52.8;55.64206667;;;;;;;
Sg_484;EC10;2016;55;57.7495097;;799;24;2;116;11;14C
Sg_485;PR1;2016;1.2561;1.07072486;;;;;;;
Sg_485;PR1;2016;2.5122;2.431640124;;;;;;;
Sg_485;PR1;2016;3.7683;3.62478906;;;;;;;
Sg_485;PR1;2016;5.0244;4.785874548;;;;;;;
Sg_485;PR1;2016;6.2805;5.723487515;;;;;;;
Sg_485;PR1;2016;7.5366;7.051691584;;;;;;;
Sg_485;PR1;2016;8.7927;8.333581782;;;;;;;
Sg_485;PR1;2016;10.0488;9.69287768;;;;;;;
Sg_485;PR1;2016;11.3049;10.94756253;;;;;;;
Sg_485;PR1;2016;12.561;12.4801306;;;;;;;
Sg_485;PR1;2016;13.8171;13.70728622;;;;;;;
Sg_485;PR1;2016;15.0732;14.96812466;;;;;;;
Sg_485;PR1;2016;16.3293;16.3523588;;;;;;;
Sg_485;PR1;2016;17.5854;18.01123742;;;;;;;
Sg_485;PR1;2016;18.8415;19.32324783;;;;;;;
Sg_485;PR1;2016;20.0976;20.7337157;;;;;;;
Sg_485;PR1;2016;21.3537;21.75229697;;;;;;;
Sg_485;PR1;2016;22.6098;23.17928237;;;;;;;
Sg_485;PR1;2016;23.8659;24.53728277;;;;;;;
Sg_485;PR1;2016;25.122;26.24344689;;;;;;;
Sg_485;PR1;2016;26.3781;27.48614843;;;;;;;
Sg_485;PR1;2016;27.6342;28.96527741;;;;;;;
Sg_485;PR1;2016;28.8903;30.516954;;;;;;;
Sg_485;PR1;2016;30.1464;32.04693109;;;;;;;
Sg_485;PR1;2016;31.4025;33.28283129;;;;;;;
Sg_485;PR1;2016;32.6586;34.86462809;;;;;;;
Sg_485;PR1;2016;33.9147;36.27185722;;;;;;;
Sg_485;PR1;2016;35.1708;37.69754713;;;;;;;
Sg_485;PR1;2016;36.4269;39.29877632;;;;;;;
Sg_485;PR1;2016;37.683;40.60009891;;;;;;;
Sg_485;PR1;2016;38.9391;42.05817614;;;;;;;
Sg_485;PR1;2016;40.1952;43.47026337;;;;;;;
Sg_485;PR1;2016;41.4513;44.97044412;;;;;;;
Sg_485;PR1;2016;42.7074;46.53280853;;;;;;;
Sg_485;PR1;2016;43.9635;48.15444173;;;;;;;
Sg_485;PR1;2016;45.2196;49.72457909;;;;;;;
Sg_485;PR1;2016;46.4757;51.48256292;;;;;;;
Sg_485;PR1;2016;47.7318;53.01156839;;;;;;;
Sg_485;PR1;2016;48.9879;54.399689;;;;;;;
Sg_485;PR1;2016;50.244;55.81631046;;2636;25;2;116;11;14C
Sg_485;PR1;2016;51.5001;57.22613058;;;;;;;
Sg_485;PR1;2016;52.7562;58.81602421;;;;;;;
Sg_485;PR1;2016;54.0123;60.39393453;;;;;;;
Sg_485;PR1;2016;55.2684;61.85816535;;;;;;;
Sg_485;PR1;2016;56.5245;63.60416587;;;;;;;
Sg_485;PR1;2016;57.7806;65.04702106;;;;;;;
Sg_485;PR1;2016;59.0367;66.35190625;;;;;;;
Sg_485;PR1;2016;60.2928;68.03248438;;;;;;;
Sg_485;PR1;2016;61.5489;69.64504914;;;;;;;
Sg_485;PR1;2016;62.805;71.2249027;;;;;;;
Sg_485;PR1;2016;64.0611;72.83390485;;;;;;;
Sg_485;PR1;2016;65.3172;74.35060313;;;;;;;
Sg_485;PR1;2016;66.5733;75.86730141;;;;;;;
Sg_485;PR1;2016;67.8294;77.56310158;;;;;;;
Sg_485;PR1;2016;69.0855;79.0419067;;;;;;;
Sg_485;PR1;2016;70.3416;80.72183708;;;;;;;
Sg_485;PR1;2016;71.5977;82.23626825;;;;;;;
Sg_485;PR1;2016;72.8538;83.78438223;;;;;;;
Sg_485;PR1;2016;74.1099;85.25832925;;;;;;;
Sg_485;PR1;2016;75.366;86.85923457;;;;;;;
Sg_485;PR1;2016;76.6221;88.34646039;;;;;;;
Sg_485;PR1;2016;77.8782;89.79579304;;;;;;;
Sg_485;PR1;2016;79.1343;91.40447131;;;;;;;
Sg_485;PR1;2016;80.3904;92.96456861;;;;;;;
Sg_485;PR1;2016;81.6465;94.4194071;;;;;;;
Sg_485;PR1;2016;82.9026;95.50535401;;;;;;;
Sg_485;PR1;2016;84.1587;96.57154464;;;;;;;
Sg_485;PR1;2016;85.4148;97.77602914;;;;;;;
Sg_485;PR1;2016;86.6709;98.94747857;;;;;;;
Sg_485;PR1;2016;87.927;100.1322068;;;;;;;
Sg_485;PR1;2016;89.1831;101.2495694;;;;;;;
Sg_485;PR1;2016;90.4392;102.6091892;;;;;;;
Sg_485;PR1;2016;91.6953;104.2288791;;;;;;;
Sg_485;PR1;2016;92.9514;105.7653337;;;;;;;
Sg_485;PR1;2016;94.2075;107.3241355;;;;;;;
Sg_485;PR1;2016;95.4636;108.6763062;;;;;;;
Sg_485;PR1;2016;96.7197;110.2480629;;;;;;;
Sg_485;PR1;2016;97.9758;111.8165809;;;;;;;
Sg_485;PR1;2016;99.2319;113.3099603;;;;;;;
Sg_485;PR1;2016;100.488;114.774515;;;;;;;
Sg_485;PR1;2016;101.7441;116.1108159;;;;;;;
Sg_485;PR1;2016;103.0002;117.3593472;;;;;;;
Sg_485;PR1;2016;104.2563;118.7260921;;;;;;;
Sg_485;PR1;2016;105.5124;120.1747771;;;;;;;
Sg_485;PR1;2016;106.7685;121.6940663;;;;;;;
Sg_485;PR1;2016;108.0246;123.2399132;;;;;;;
Sg_485;PR1;2016;109.2807;124.7585547;;;;;;;
Sg_485;PR1;2016;110.5368;126.362051;;;;;;;
Sg_485;PR1;2016;111.7929;127.7958378;;;;;;;
Sg_485;PR1;2016;113.049;129.3731003;;;;;;;
Sg_485;PR1;2016;114.3051;130.5257651;;;;;;;
Sg_485;PR1;2016;115.5612;131.9925869;;;;;;;
Sg_485;PR1;2016;116.8173;133.3071883;;;;;;;
Sg_485;PR1;2016;118.0734;134.6904508;;;;;;;
Sg_485;PR1;2016;119.3295;136.2314396;;;;;;;
Sg_485;PR1;2016;120.5856;137.8744484;;;;;;;
Sg_485;PR1;2016;121.8417;139.4225624;;;;;;;
Sg_485;PR1;2016;123.0978;141.0011205;;;;;;;
Sg_485;PR1;2016;124.3539;142.4297253;;;;;;;
Sg_485;PR1;2016;125.61;143.9156556;;;;;;;
Sg_485;PR1;2016;126.8661;145.4692754;;;;;;;
Sg_485;PR1;2016;128.1222;146.9535864;;;;;;;
Sg_485;PR1;2016;129.3783;148.4090726;;;;;;;
Sg_485;PR1;2016;130.6344;149.8065855;;;;;;;
Sg_485;PR1;2016;131.8905;151.3715409;;;;;;;
Sg_485;PR1;2016;133.1466;152.8500222;;;;;;;
Sg_485;PR1;2016;134.4027;154.1293214;;;;;;;
Sg_485;PR1;2016;135.6588;155.4782533;;;;;;;
Sg_485;PR1;2016;136.9149;157.1462004;;;;;;;
Sg_485;PR1;2016;138.171;158.5518102;;;;;;;
Sg_485;PR1;2016;139.4271;159.7572663;;;;;;;
Sg_485;PR1;2016;140.6832;161.1269262;;;;;;;
Sg_485;PR1;2016;141.9393;162.5509967;;;;;;;
Sg_485;PR1;2016;143.1954;163.9957951;;;;;;;
Sg_485;PR1;2016;144.4515;165.023121;;;;;;;
Sg_485;PR1;2016;145.7076;166.6991649;;;;;;;
Sg_485;PR1;2016;146.9637;168.1750551;;;;;;;
Sg_485;PR1;2016;148.2198;169.7834095;;;;;;;
Sg_485;PR1;2016;149.4759;171.1427054;;;;;;;
Sg_485;PR1;2016;150.732;172.6321984;;;;;;;
Sg_485;PR1;2016;151.9881;173.7809767;;;;;;;
Sg_485;PR1;2016;153.2442;175.2244796;;;;;;;
Sg_485;PR1;2016;154.5003;176.7635251;;;;;;;
Sg_485;PR1;2016;155.7564;178.3994088;;;;;;;
