Core;Core.ID;Ecosystem;Location;V vs B;Status;Specie;Life form;Lat;Long;Bioregions;Habitat.type;Water.Depth;Sampling Year;Min.Depth;Max.Depth;DBD;Corg;Corg_ gcm3;d13C;Mud
Sg_540;GB_E14;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.28;0.537732302;0.013765947;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.18;0.907602558;0.02141942;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.48;1.393105794;0.041235932;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.38;0.62009884;0.017114728;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.34;0.435034079;0.011658913;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.48;0.641310057;0.018982778;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.54;1.333764801;0.041079956;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.52;0.51162173;0.015553301;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.5;1.392868555;0.041786057;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.38;0.426564441;0.011773179;;
Sg_541;GB_E15;Seagrass;Gazi Bay;vegetated;;Enhalus acoroides;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.46;0.537732302;0.015701783;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.79;-0.078105516;-0.001398089;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.98;0.037851299;0.000749456;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.965;0.037791575;0.000742604;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.975;0.405553975;0.008009691;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;2.01;0.14543131;0.002923169;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.795;0.2012988;0.003613313;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.795;0.221913617;0.003983349;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.485;0.145464809;0.002160152;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.245;0.149717037;0.001863977;;
Sg_542;GB_EB1;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.385;0.177788212;0.002462367;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.345;-0.054033587;-0.000726752;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.465;-0.042167832;-0.000617759;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.605;0.161559736;0.002593034;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.63;0.804406786;0.013111831;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.42;0.542202238;0.007699272;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.455;0.54650623;0.007951666;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.265;0.249285197;0.003153458;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.125;0.425163558;0.00478309;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;0.825;0.153854458;0.001269299;;
Sg_543;GB_EB2;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;0.96;0.963340553;0.009248069;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.4;-0.09417653;-0.001318471;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.4;0.033666858;0.000471336;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.24;0.22163315;0.002748251;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.2;0.273324164;0.00327989;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.08;0.097595734;0.001054034;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.12;0.485276203;0.005435093;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;0.76;0.22169785;0.001684904;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;0.6;0.32151572;0.001929094;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.1;0.46943131;0.005163744;;
Sg_544;GB_EB3;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;0.78;0.113776983;0.00088746;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;2.058598726;0.28565864;0.005880565;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;2.262420382;0.085752219;0.001940076;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;2.119745223;0.584802237;0.012396317;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.814012739;0.509927215;0.009250145;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.85477707;0.670899101;0.012443683;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.814012739;0.589356709;0.010691006;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.752866242;0.778415705;0.013644586;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.589808917;0.71429001;0.011355846;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.467515924;0.497364578;0.007298904;;
Sg_545;GB_EB4;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.52866242;0.057532021;0.00087947;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.875159236;0.057638889;0.001080821;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.977070064;0.149450444;0.00295474;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.875159236;0.189542978;0.003554233;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.875159236;0.109552703;0.002054288;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;2.078980892;0.341314649;0.007095866;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.915923567;0.413191455;0.007916432;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.875159236;0.5291107;0.009921668;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.814012739;0.401313869;0.007279885;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.406369427;0.550443468;0.007741269;;
Sg_546;GB_EB5;Seagrass;Gazi Bay;Bare;;Bare;;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.324840764;0.209588471;0.002776713;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;0.94;1.052631194;0.019789466;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.2;0.796569212;0.019117661;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.42;1.158630227;0.032905098;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.42;0.621485031;0.017650175;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.48;0.772281249;0.022859525;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.52;0.83302175;0.025323861;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.58;3.329208949;0.105203003;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.5;1.197085312;0.035912559;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.7;1.139925333;0.038757461;;
Sg_547;GB_Tc1;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.58;1.006734694;0.031812816;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.72;0.478317457;0.016454121;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.8;0.332064174;0.01195431;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.72;0.39221693;0.013492262;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.62;0.45615006;0.014779262;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.52;0.422194085;0.0128347;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.7;0.538252699;0.018300592;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.52;0.426069976;0.012952527;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.52;0.35359768;0.010749369;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.32;0.610826651;0.016125824;;
Sg_548;GB_Tc2;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.58;0.306086414;0.009672331;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.64;1.347524495;0.044198803;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.74;1.105135836;0.038458727;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.58;1.949124613;0.061592338;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.7;1.634340621;0.055567581;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.66;1.915493562;0.063594386;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.72;1.444374038;0.049686467;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.66;1.377392095;0.045729418;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.72;1.093056571;0.037601146;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.54;0.98566946;0.030358619;;
Sg_549;GB_Tc3;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.48;1.210281831;0.035824342;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.245;1.066614815;0.026558709;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.58;1.701982469;0.053782646;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.46;0.890106505;0.02599111;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.49;1.380233753;0.041130966;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.625;1.27694907;0.041500845;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.52;1.612259345;0.049012684;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.425;1.199729205;0.034192282;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.385;1.442395849;0.039954365;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.315;1.685062493;0.044317144;;
Sg_550;GB_Tc4;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.16;0.670187243;0.015548344;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.19;0.718990202;0.017111967;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.525;1.045477538;0.031887065;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.43;1.320364519;0.037762425;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.66;0.971338394;0.032248435;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.565;1.045603668;0.032727395;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.425;1.355110094;0.038620638;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.42;1.088716257;0.030919542;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.34;1.479310695;0.039645527;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.18;0.645657387;0.015237514;;
Sg_551;GB_Tc5;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.2;1.226046603;0.029425118;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.245;0.525465361;0.013084087;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.58;1.234065676;0.038996475;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.46;1.049601298;0.030648358;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.49;1.315700039;0.039207861;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.625;0.327327797;0.010638153;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.52;0.70558069;0.021449653;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.425;1.058074946;0.030155136;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.385;0.645709716;0.017886159;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.315;0.955078533;0.025118565;;
Sg_552;GB_Tc6;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.16;0.39218679;0.009098734;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.19;1.402730614;0.033384989;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.525;0.4995494;0.015236257;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.43;0.945454376;0.027039995;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.66;1.05147159;0.034908857;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.565;1.157488804;0.0362294;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;30;1.425;1.152587775;0.032848752;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;35;1.42;1.376265365;0.039085936;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;40;1.34;0.490807515;0.013153641;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;45;1.18;0.447447822;0.010559769;;
Sg_553;GB_Tc7;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;50;1.2;2.257708508;0.054185004;;
Sg_554;GB_Tc8;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;5;1.161783439;1.052631194;0.02445859;;
Sg_554;GB_Tc8;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;10;1.121019108;0.796569212;0.017859386;;
Sg_554;GB_Tc8;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;15;1.406369427;1.158630227;0.032589243;;
Sg_554;GB_Tc8;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;20;1.426751592;0.621485031;0.017734095;;
Sg_554;GB_Tc8;Seagrass;Gazi Bay;vegetated;;Thalassodendron ciliatum;Persistent;-4.433414;39.521423;Tropical Indo-Pacific;Sheltered;;2014;;25;1.34522293;0.772281249;0.020777809;;
