ID;Ecosystem;Lat;Long;nearest_long;nearest_lat;nitratos;pH;phosphates;temperature;water.velocity;salinidade
Mg_ 753;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 754;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 755;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 756;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 757;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 758;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 759;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 760;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 761;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 762;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 763;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 764;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 765;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 766;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 767;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 768;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 769;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 770;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 771;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 772;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 773;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 774;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 775;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 776;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 777;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 778;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 779;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 780;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 781;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 782;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 783;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 784;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 785;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 786;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 787;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 788;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 789;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 790;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 791;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 792;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 793;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 794;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 795;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 796;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 797;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 798;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 799;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 800;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 801;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 802;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 803;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 804;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 805;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 806;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 807;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 808;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 809;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 810;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 811;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 812;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 813;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 814;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 815;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 816;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 817;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 818;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 819;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 820;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 821;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 822;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 823;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 824;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 825;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 826;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 827;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 828;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 829;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 830;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 831;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 832;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 833;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 834;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 835;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 836;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 837;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 838;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 839;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 840;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 841;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 842;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 843;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 844;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 845;Mangrove;8.64705;105.11574;105.1250036;8.624999854;0.04819373;8.0546488;0.0038323;28.67618736;28.2412214;0.01834042
Mg_ 846;Mangrove;-0.749149978;-48.01373291;-47.97500163;-0.674999989;2.1857513;7.87423747;0.00099057;28.67237915;28.85544951;0.06043076
Mg_ 847;Mangrove;-0.749333322;-48.01361847;-47.97500163;-0.674999989;2.1857513;7.87423747;0.00099057;28.67237915;28.85544951;0.06043076
Mg_ 848;Mangrove;-0.749483347;-48.0135498;-47.97500163;-0.674999989;2.1857513;7.87423747;0.00099057;28.67237915;28.85544951;0.06043076
Mg_ 849;Mangrove;-0.749566674;-48.01333237;-47.97500163;-0.674999989;2.1857513;7.87423747;0.00099057;28.67237915;28.85544951;0.06043076
Mg_ 850;Mangrove;-0.749733329;-48.01321793;-47.97500163;-0.674999989;2.1857513;7.87423747;0.00099057;28.67237915;28.85544951;0.06043076
Mg_ 851;Mangrove;-0.749816656;-48.01309967;-47.97500163;-0.674999989;2.1857513;7.87423747;0.00099057;28.67237915;28.85544951;0.06043076
Mg_ 852;Mangrove;-0.983850002;-47.36740112;-47.47500161;-0.724999988;1.54529401;7.97194624;0.00185465;28.56439431;28.5499066;0.19995053
Mg_ 853;Mangrove;-0.983650029;-47.36740112;-47.47500161;-0.724999988;1.54529401;7.97194624;0.00185465;28.56439431;28.5499066;0.19995053
Mg_ 854;Mangrove;-0.98360002;-47.36748505;-47.47500161;-0.724999988;1.54529401;7.97194624;0.00185465;28.56439431;28.5499066;0.19995053
Mg_ 855;Mangrove;-0.983533323;-47.36753464;-47.47500161;-0.724999988;1.54529401;7.97194624;0.00185465;28.56439431;28.5499066;0.19995053
Mg_ 856;Mangrove;-0.983383358;-47.36758423;-47.47500161;-0.724999988;1.54529401;7.97194624;0.00185465;28.56439431;28.5499066;0.19995053
Mg_ 857;Mangrove;-0.983250022;-47.36764908;-47.47500161;-0.724999988;1.54529401;7.97194624;0.00185465;28.56439431;28.5499066;0.19995053
Mg_ 858;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 859;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 860;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 861;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 862;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 863;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 864;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 865;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 866;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 867;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 868;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 869;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 870;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 871;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 872;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 873;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 874;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 875;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 876;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 877;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 878;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 879;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 880;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 881;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 882;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 883;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 884;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 885;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 886;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 887;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 888;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 889;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 890;Mangrove;10.4833;106.94244;106.9750036;10.47499982;2.49714109;8.03490444;0.00275626;28.48266456;28.85161468;0.01102258
Mg_ 891;Mangrove;13.579472;122.274917;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 892;Mangrove;13.579389;122.275139;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 893;Mangrove;13.57925;122.275361;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 894;Mangrove;13.581361;122.268139;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 895;Mangrove;13.581056;122.268556;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 896;Mangrove;13.579;122.274389;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 897;Mangrove;13.578944;122.274889;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 898;Mangrove;13.578806;122.275167;122.2750041;13.57499977;0.01072435;8.05701603;0.00663942;28.76434956;28.62254826;0.0046353
Mg_ 899;Mangrove;27.74368;-82.68744;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 900;Mangrove;27.74368;-82.68744;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 901;Mangrove;27.74368;-82.68744;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 902;Mangrove;27.74357;-82.68736;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 903;Mangrove;27.74357;-82.68736;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 904;Mangrove;27.743;-82.68735;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 905;Mangrove;27.74291667;-82.68745;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 906;Mangrove;27.74291667;-82.68761667;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 907;Mangrove;27.743;-82.68776667;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 908;Mangrove;27.7431;-82.68771667;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 909;Mangrove;27.74277;-82.68797;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 910;Mangrove;27.74277;-82.68797;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 911;Mangrove;27.74277;-82.68797;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 912;Mangrove;27.74283;-82.68808;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 913;Mangrove;27.74283;-82.68808;-82.72500281;27.72499953;1.11673673;8.06579078;0.00105251;24.52174201;24.52902472;0.01578043
Mg_ 914;Mangrove;26.02219;-81.73437;-81.77500277;26.02499956;0.64300368;8.06275287;0.0005723;25.66627994;25.64533909;0.03520533
Mg_ 916;Mangrove;26.96893753;-82.17767349;-82.17500279;26.92499954;0.79904091;8.06599874;0.00064016;25.22689111;25.22669964;0.0239864
Mg_ 917;Mangrove;26.96882349;-82.17771369;-82.17500279;26.92499954;0.79904091;8.06599874;0.00064016;25.22689111;25.22669964;0.0239864
Mg_ 918;Mangrove;16.643723;-88.164621;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 919;Mangrove;16.643679;-88.164457;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 920;Mangrove;16.643613;-88.164178;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 921;Mangrove;16.643556;-88.164014;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 922;Mangrove;16.643416;-88.163693;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 923;Mangrove;16.643939;-88.164345;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 924;Mangrove;16.644835;-88.16455;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 925;Mangrove;16.644791;-88.164332;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 926;Mangrove;16.644709;-88.164128;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 927;Mangrove;16.644587;-88.163938;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 928;Mangrove;16.644532;-88.163719;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 929;Mangrove;16.644742;-88.163687;-88.17500299;16.62499972;0.06603769;8.05588623;0.00045158;28.4559795;28.44154722;0.02275673
Mg_ 930;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 931;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 932;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 933;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 934;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 935;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 936;Mangrove;20.48278;86.69051;86.77500294;20.47499965;7.39665063;8.11205027;0.01871826;27.82117846;27.89317117;0.05196066
Mg_ 937;Mangrove;10.14282643;-85.07769106;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 938;Mangrove;10.14260122;-85.07771018;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 939;Mangrove;10.14237601;-85.07772931;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 940;Mangrove;10.1421508;-85.07774844;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 941;Mangrove;10.14192559;-85.07776757;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 942;Mangrove;10.14170038;-85.07778669;-85.07500289;10.12499983;0.29732525;8.02642875;0.24605293;29.98259146;29.97500107;0.01207365
Mg_ 943;Mangrove;28.00177;-82.6239;-82.6250028;27.97499953;1.38913446;8.05870822;0.00131849;24.39172771;24.3338909;0.00815553
Mg_ 944;Mangrove;28.00177;-82.6239;-82.6250028;27.97499953;1.38913446;8.05870822;0.00131849;24.39172771;24.3338909;0.00815553
