"","ID","Ecosystem","Av_C","SE_C","M_C","Av_Mud","SE_Mud","M_Mud","Av_13C","SE_13C","M_13C","Av_C_25","SE_C_25","M_C_25","Av_Mud_25","SE_Mud_25","M_Mud_25","Av_13C_25","SE_13C_25","M_13C_25"
"466","Sg_190","Seagrass",1.19794086612,0.218681433226328,0.93246345,NA,NA,NA,-11.97009450704,0.305451679418986,-11.78541381,1.5040050943,0.518989761828052,0.9602769835,NA,NA,NA,-13.196066497,0.291190949795579,-11.78541381
"467","Sg_191","Seagrass",0.2746980726,0.0298217016378149,0.2508142365,21.7802198333333,5.33616484948067,7.755265,-22.709135608,0.643129424275566,-22.24495959,0.258482248388889,0.0306754309982358,0.2543052065,8.15124916666667,0.640830848527559,7.755265,-21.2057872366667,0.320992034772855,-22.24495959
"468","Sg_192","Seagrass",2.18326254123529,0.44525506748117,1.129297036,23.7746020588235,4.38650868642652,9.113775,-17.3883561347059,0.675897788119563,-16.22957513,0.78342260165,0.140710505174159,0.42414584,10.05135,2.63674607397032,9.113775,-19.8002351035,0.716484533650144,-16.22957513
"469","Sg_193","Seagrass",2.43730098868966,0.792230005749298,0.674881137,7.98385227241379,1.39003055362427,6.27304,-19.0157807437931,0.682790730890424,-19.58665775,2.531972375,0.862463212260926,1.2180128185,12.2123584375,1.85142907965924,6.27304,-21.282870968125,0.484645271653548,-19.58665775
"470","Sg_194","Seagrass",1.61517961160714,0.340358215724981,1.1312381385,6.0766703125,0.84281651113903,6.655185625,-20.0531341007143,0.699216947289825,-22.322334425,1.03068286847368,0.258243859462455,0.462108038,5.48573717105263,0.846741179376776,6.655185625,-22.0329674742105,0.533652020380257,-22.322334425
"471","Sg_195","Seagrass",2.62804514959375,0.487740434195868,1.9316024945,12.9729561111111,1.33784838885612,11.7344,-18.0432925871875,0.709402165907828,-18.00071999,1.64208468868421,0.172378242312867,1.894785368,10.7684227777778,1.43374015043506,11.7344,-20.2596061542105,0.810915688188684,-18.00071999
"472","Sg_198","Seagrass",0.515962274975,0.0406653029538427,0.456208044,4.58879717948718,0.195030360541347,4.43185,-13.2347410755,0.314011396061407,-13.05345234,0.636480204944444,0.0755481185574802,0.524587183,4.73545,0.401031375600429,4.43185,-13.6222009533333,0.613976495171422,-13.05345234
"473","Sg_199","Seagrass",0.47025044344,0.074516921898425,0.355467269,NA,NA,NA,-13.5784130416,0.253196617766295,-13.7448383,0.6530634856,0.17025975466551,0.4598543415,NA,NA,NA,-12.981663739,0.561249030261874,-13.7448383
"474","Sg_200","Seagrass",0.522419905666667,0.118324264965695,0.370344138,NA,NA,NA,-13.7340778358333,0.537926330225667,-12.943338335,0.413386026222222,0.0910590934218119,0.300734953,NA,NA,NA,-15.5780532166667,1.18483655021941,-12.943338335
"475","Sg_201","Seagrass",4.43824785108065,0.187024624793866,4.0210613,20.1148905755,0.353084046794635,20.247576375,-12.7850014816129,0.141035229882783,-12.3535851,5.72835328851724,0.198881289351102,5.5109662,20.4292659433333,0.430021638736205,20.247576375,-13.3379185631034,0.217977146228275,-12.3535851
"476","Sg_202","Seagrass",0.487894736842105,0.0340757579396676,0.45,NA,NA,NA,-18.4,0.119941506211489,-18.5,0.596,0.0905317623820502,0.63,NA,NA,NA,NA,NA,-18.5
"477","Sg_203","Seagrass",0.517,0.0215019378971602,0.505,NA,NA,NA,NA,NA,NA,0.525,0.0347131099154196,0.495,NA,NA,NA,NA,NA,NA
"478","Sg_204","Seagrass",0.347647058823529,0.0288954684489768,0.34,NA,NA,NA,-17.8,0.219089023002066,-17.45,0.268,0.0330756708170825,0.24,NA,NA,NA,NA,NA,-17.45
"479","Sg_205","Seagrass",0.2690625,0.0141437467778756,0.25,NA,NA,NA,NA,NA,NA,0.27,0.0334165627596057,0.285,NA,NA,NA,NA,NA,NA
"480","Sg_206","Seagrass",0.369090909090909,0.0267464371613575,0.37,NA,NA,NA,NA,NA,NA,0.37,0.0457165178026498,0.36,NA,NA,NA,NA,NA,NA
"481","Sg_207","Seagrass",0.986363636363636,0.0602309604359861,0.98,NA,NA,NA,NA,NA,NA,0.9375,0.145165135851094,0.81,NA,NA,NA,NA,NA,NA
"482","Sg_208","Seagrass",1.12214285714286,0.0993892258263493,1.015,NA,NA,NA,-21.2666666666667,0.890558947007574,-21.8,0.78,0.0828251169633946,0.85,NA,NA,NA,NA,NA,-21.8
"483","Sg_209","Seagrass",0.721428571428571,0.0972074768913342,0.57,NA,NA,NA,NA,NA,NA,0.672,0.104709120901667,0.61,NA,NA,NA,NA,NA,NA
"484","Sg_210","Seagrass",0.764545454545455,0.0469886569748224,0.81,NA,NA,NA,NA,NA,NA,0.665,0.10688779163216,0.61,NA,NA,NA,NA,NA,NA
"485","Sg_211","Seagrass",1.138,0.0811946514776154,1.05,NA,NA,NA,NA,NA,NA,1.48666666666667,0.26847304851284,1.74,NA,NA,NA,NA,NA,NA
"486","Sg_212","Seagrass",0.725882352941176,0.0427463347545506,0.64,NA,NA,NA,NA,NA,NA,0.73,0.0340587727318528,0.75,NA,NA,NA,NA,NA,NA
"487","Sg_213","Seagrass",0.783333333333333,0.027641495755145,0.765,NA,NA,NA,NA,NA,NA,0.744,0.0271293199325011,0.75,NA,NA,NA,NA,NA,NA
"488","Sg_214","Seagrass",0.627647058823529,0.026919397824594,0.64,NA,NA,NA,NA,NA,NA,0.665,0.0239791576165636,0.655,NA,NA,NA,NA,NA,NA
"489","Sg_221","Seagrass",0.892501522,0.134171737571714,0.968842685,NA,NA,NA,NA,NA,NA,1.020004577,0.0590766642369011,1.020004577,NA,NA,NA,NA,NA,NA
"490","Sg_222","Seagrass",0.674941258333333,0.145463247417453,0.818895299,NA,NA,NA,NA,NA,NA,0.601457632,0.217437667,0.601457632,NA,NA,NA,NA,NA,NA
"491","Sg_223","Seagrass",1.547262011,0.0652625742019915,1.552177935,NA,NA,NA,NA,NA,NA,1.6049699395,0.0527920045,1.6049699395,NA,NA,NA,NA,NA,NA
"492","Sg_224","Seagrass",1.56243979242857,0.14269376868946,1.543462693,NA,NA,NA,NA,NA,NA,1.73869672925,0.154167138042999,1.6098825405,NA,NA,NA,NA,NA,NA
"493","Sg_225","Seagrass",0.360368956333333,0.024669641974081,0.366725046,NA,NA,NA,NA,NA,NA,0.340771463,0.025953583,0.340771463,NA,NA,NA,NA,NA,NA
"494","Sg_227","Seagrass",0.284883550083333,0.0487071672487314,0.1648029995,4.86885377777778,0.942702602387725,1.84919,-15.3200614005556,0.426784677200819,-15.46158779,0.160561416473684,0.0165606223257117,0.162642035,1.41953452631579,0.0995733052645449,1.84919,-16.3275824331579,0.478272167192779,-15.46158779
"495","Sg_229","Seagrass",0.343121605086957,0.0599826509257474,0.240577996,3.10424652173913,0.341625137081584,2.83218,-14.6252081386957,0.505544140827316,-14.60768635,0.230290422222222,0.105680839779103,0.092618757,1.72449888888889,0.173624009383979,2.83218,-15.9544844966667,0.945519983609406,-14.60768635
"496","Sg_230","Seagrass",0.274440573428571,0.0428631316793683,0.2745702605,2.54667785714286,0.295182997079831,2.674855,-14.12964579,0.903969147740305,-13.43042687,0.311700485222222,0.0586487866582013,0.289851633,1.91422555555556,0.258374053076323,2.674855,-14.63200336,1.34104393411948,-13.43042687
"497","Sg_231","Seagrass",4.22705660646154,0.776568449418559,3.845989222,65.9365875,2.68053534276876,63.8196,-12.2041800961538,0.195556770136096,-12.08917546,5.0690623802,0.835098856410636,4.7374054445,66.84116,2.9798756340324,63.8196,-12.28701791,0.242098494135621,-12.08917546
"498","Sg_232","Seagrass",1.70952016938462,0.117509001637905,1.664047818,55.2764,2.33433333947408,57.40055,-12.0942053461538,0.425352926318591,-11.55123785,1.79322156609091,0.12246350623998,1.675177248,54.4266166666667,2.43409851966272,57.40055,-12.3242217590909,0.471153757182318,-11.55123785
"499","Sg_233","Seagrass",2.25950066966667,0.348899425542412,1.7257420975,50.882,4.8057355535686,44.9481,-12.9321272591667,0.475873668471239,-13.01382954,2.5057086328,0.371648569666078,2.4606541005,54.70962,5.87373676207914,44.9481,-13.338599089,0.471072227074162,-13.01382954
"500","Sg_234","Seagrass",0.947632914083333,0.112346668519378,1.0281539605,19.9901777777778,1.55932171797934,18.9307,-12.7781036366667,0.430224850465665,-12.54802543,1.0659624119,0.0957713538415019,1.0978793555,20.2073714285714,1.96599208439525,18.9307,-12.850839751,0.517115175115689,-12.54802543
"501","Sg_235","Seagrass",1.08861927666667,0.168170093967273,1.144852706,15.2941888888889,0.655737373344639,15.5987,-11.6125703991667,0.25009369315237,-11.796035635,1.24588625744444,0.196161602463231,1.352878513,16.2851833333333,0.713900267051565,15.5987,-11.7684735111111,0.292535644634745,-11.796035635
"502","Sg_236","Seagrass",3.71243795515385,0.294396812192909,3.982068146,69.88975,2.2098816460278,71.33195,-13.9914636353846,0.275960596316942,-14.35355291,4.06158473363636,0.201973228711979,4.282321908,73.2853833333333,1.5150534650532,71.33195,-14.2363380209091,0.258502667204728,-14.35355291
"503","Sg_237","Seagrass",2.30902962185714,0.229983488467072,2.387500597,54.579175,1.31826574755376,56.3267,-13.3211041585714,0.216466979175746,-13.1318426,2.624206555,0.199868284875881,2.845206575,53.91378,1.4764536232288,56.3267,-13.5323455572727,0.236149493038289,-13.1318426
"504","Sg_238","Seagrass",0.498816128833333,0.0873214014795807,0.3756465555,11.776878,1.1776722253193,12.4664,-15.2880477041667,0.259467083308846,-15.43272888,0.556383289444444,0.110899320472623,0.487985539,9.82799714285714,0.980965908343544,12.4664,-15.6291838244444,0.253142366120065,-15.43272888
"505","Sg_239","Seagrass",1.95636254458333,0.204799816683731,2.146090573,45.6588714285714,1.31211381204298,46.7843,-12.2152755691667,0.148243714502189,-12.23126942,2.1139458233,0.211384523384677,2.2614362865,43.9748,1.26172431735304,46.7843,-12.309979199,0.152567515249107,-12.23126942
"506","Sg_240","Seagrass",0.9338151829,0.119454499797376,0.8634224895,9.60708,0.706679314128174,8.76234,-13.436450126,0.32080591701501,-13.657877785,1.01153182675,0.135553232178866,0.957579581,8.87352666666667,0.429054730819197,8.76234,-13.758894555,0.301753874159189,-13.657877785
"507","Sg_241","Seagrass",2.51633973643243,0.1924092257373,2.445787141,6.2715449909589,0.672486143728805,5.00133798,-15.3878354856757,0.232238534019031,-14.79226275,4.114242635,0.719452384275672,4.010385071,6.46146544,1.62011948395695,5.00133798,-14.11601414,0.196531940668452,-14.79226275
"508","Sg_242","Seagrass",3.9580570955,1.38352572433613,2.9092866685,5.64543364375,0.981768675447872,4.40353114,-13.475,0.796261353361535,-13.825,0.7757676205,0.6136525345,0.7757676205,3.991927505,0.107587495,4.40353114,-16.395,0.405,-13.825
"509","Sg_243","Seagrass",3.40848850125,0.803104760698012,2.8691232215,4.94093672625,0.795760229839413,5.07708274,-14.3475,0.310867162719292,-14.49,5.686212068,2.687744414,5.686212068,4.43974398,0.37659226,5.07708274,-13.695,0.185,-14.49
"510","Sg_244","Seagrass",1.66594389617308,0.16378210502949,1.5346815485,16.6335071794231,1.53575268445074,18.94313755,-17.5806666666667,0.46261527134044,-17.2375,2.93799312175,1.02260094521454,2.6771452765,8.229995165,3.75132823733057,18.94313755,-18.41,NA,-17.2375
"511","Sg_245","Seagrass",1.16347330642857,0.462888692559715,0.647159945,20.8686306657143,10.0369472309013,15.8738429,-20.8575,1.56611857180495,-21.325,0.245365498,0.0988133640962056,0.279093373,1.71081028666667,1.03246039676323,15.8738429,NA,NA,-21.325
"512","Sg_246","Seagrass",0.700374508,0.272679728169794,0.591532346,5.257507808,1.17986099988898,4.914591,-16.73,0.309903210696501,-16.73,0.8473552265,0.296509984497364,0.682852283,6.11278192,1.04926813573529,4.914591,-16.73,0.346482322781408,-16.73
"513","Sg_247","Seagrass",1.8784920553,0.164761370098326,1.720043903,20.9946326034483,1.23252284031256,19.5783035,-15.2142916666667,0.607212631194644,-15.0675,2.45381894625,0.496192177820758,2.220317853,27.60172515,3.25771547396819,19.5783035,-19.685,0.102530483272049,-15.0675
"514","Sg_248","Seagrass",1.261988839,0.348434654409714,1.113958183,25.326258425,1.47782866500819,26.027147,-18.2,0.99962492966112,-18.225,1.261988839,0.348434654409714,1.113958183,25.326258425,1.47782866500819,26.027147,-18.2,0.99962492966112,-18.225
"515","Sg_249","Seagrass",1.543521319,0.151767826505738,1.4963206255,28.92560265,1.7984780802763,27.84348905,-17.2595833333333,0.370576542175987,-17.20275,1.392688975,0.182452106160436,1.2374842585,30.996031925,1.93410304828213,27.84348905,-17.348875,0.495778444090705,-17.20275
"516","Sg_250","Seagrass",2.22548359715385,0.396585661316316,1.570476682,17.2148324156,1.25492870587066,18.2999933,-13.7063,0.243317294870106,-14.1285,3.47436824766667,1.4420467950314,1.802480585,9.798400234,1.76023815194754,18.2999933,-12.16,0.159843673631458,-14.1285
"517","Sg_251","Seagrass",6.25124145385714,1.8138809681353,3.936804467,6.345355868,1.1785665993715,5.08840429,-13.8833333333333,0.64409774472661,-13.68,6.8456781565,2.02769150571786,6.004346048,6.345355868,1.27299742105517,5.08840429,-12.985,0.40125843708679,-13.68
"518","Sg_252","Seagrass",0.263653782842105,0.0404152696673592,0.215604841,29.2790739311111,2.91846778515339,28.471046605,-18.9073,0.261781756732387,-18.48,0.3625782215,0.0850888240838474,0.349449483,16.1403868633333,0.455383264923172,28.471046605,-17.89875,0.0191968964505544,-18.48
"519","Sg_253","Seagrass",0.36314906675,0.0493831120351722,0.34309286,NA,NA,NA,NA,NA,NA,0.320128094,0.034289580280958,0.298988614,NA,NA,NA,NA,NA,NA
"520","Sg_254","Seagrass",0.229870540833333,0.049117862531443,0.216285766,NA,NA,NA,-19.0024166666667,1.16046663327493,-18.39625,0.2676828325,0.0650842585727866,0.2939551645,NA,NA,NA,-17.596375,0.600112884346215,-18.39625
"521","Sg_255","Seagrass",0.828304308666667,0.241746079241269,0.567318549,31.7506328057692,3.03948337137055,34.13961735,-20.4516,0.817528304338793,-18.445,1.5437330591,0.594838740600078,1.0316891275,43.87545946,2.70615817669598,34.13961735,-17.275,0.409200439882462,-18.445
"522","Sg_256","Seagrass",0.614198460428571,0.205982637053518,0.334894673,NA,NA,NA,-19.3873571428571,1.72839691661393,-18.86,1.183529261,0.081654866146032,1.167804257,NA,NA,NA,-15.4251666666667,0.383733450602252,-18.86
"523","Sg_257","Seagrass",0.311884022571429,0.0493561447655183,0.327656941,NA,NA,NA,-19.054,1.31339081787417,-17.34,0.362848598333333,0.0807749710826485,0.327656941,NA,NA,NA,-17.5238333333333,0.602445732918004,-17.34
"524","Sg_261","Seagrass",0.488072441285714,0.0547165528560219,0.4077152245,18.4888807888889,2.302999261262,15.7245033,-16.1792777777778,0.46648772690732,-15.299,0.4950447447,0.0774269872110026,0.4328121095,12.624608241,3.48192947752447,15.7245033,-18.21925,1.77420813674721,-15.299
"525","Sg_262","Seagrass",0.534976939857143,0.116301808312369,0.425484649,NA,NA,NA,-15.21975,0.458813481399888,-15.078,0.60943442,0.179149218206042,0.6033338605,NA,NA,NA,-14.98875,0.56223202876274,-15.078
"526","Sg_263","Seagrass",0.9279205002,0.0989266122511262,0.878528972,17.5480820133333,0.50808976420983,17.8001976,-14.53575,0.185915079180433,-14.312,0.5629743238,0.0760986976043735,0.59392601,18.91217178,0.437592489716252,17.8001976,-15.574,NA,-14.312
"527","Sg_267","Seagrass",0.254598098234043,0.0184887972252818,0.250465679,16.7315010823404,1.77544684416353,14.422078,-20.5257142857143,0.167307139192329,-20.204,0.339858201333333,0.0774380699820564,0.267121544,5.27472258555556,0.917072530056507,14.422078,-22.471,NA,-20.204
"528","Sg_268","Seagrass",0.186975561428571,0.02195967425498,0.167512086,NA,NA,NA,-21.117,0.514631953554234,-21.677,0.2487980465,0.0543666705,0.2487980465,NA,NA,NA,-20.377,1.3,-21.677
"529","Sg_269","Seagrass",0.258764029,0.0284376299687343,0.2541494905,NA,NA,NA,-21.7496666666667,0.354264425723686,-21.6625,0.275240606333333,0.0572456932051722,0.234224861,NA,NA,NA,-21.081,0.19759217258451,-21.6625
"530","Sg_270","Seagrass",0.247452248,0.0179827906620502,0.227335369,7.08627766517241,1.46580605182215,2.40630731,-18.7556666666667,0.316288297849165,-18.996,0.298875921714286,0.0437297478760612,0.26925305,1.67982693,0.202591091575443,2.40630731,-17.9705,0.548152807162382,-18.996
"531","Sg_271","Seagrass",0.248549822375,0.0109854049526844,0.2415623355,8.7933232,2.07430510743268,8.45489877,-23.3928125,0.208671070140048,-23.25175,0.22919814775,0.00937818249810522,0.2283397855,5.213001265,1.5393883347475,8.45489877,-23.634,0.347694250264031,-23.25175
"532","Sg_272","Seagrass",0.213640495375,0.0166579985169719,0.220362861,NA,NA,NA,-23.5052142857143,0.398079593919656,-23.6545,0.1927161835,0.0304970772214392,0.188652449,NA,NA,NA,-24.13575,0.221124823346454,-23.6545
"533","Sg_279","Seagrass",0.782233363928571,0.042238117969278,0.6632525355,23.0818456216071,0.841492215405141,23.0036142,-17.3548804663333,0.220681309826905,-17.7522603,1.0419271198,0.177677640815871,0.976516208,19.46890596,2.07723810261529,23.0036142,-17.0147128666667,0.415653852202607,-17.7522603
"534","Sg_280","Seagrass",1.27512567430233,0.143295745683002,1.074796101,NA,NA,NA,-17.0877777777778,0.167450959034013,-17.2,2.19673341055556,0.581275702580537,1.51294162,NA,NA,NA,-17.0525,0.630346024903077,-17.2
"535","Sg_281","Seagrass",1.6614577632381,0.181343351857038,1.80946631,27.9521906952381,1.70202630935854,28.8973435,-17.7203888888889,0.473679561222117,-17.23,2.709059824,0.491101900627853,2.817401075,27.2147562333333,1.23884852770046,28.8973435,-19.42175,2.35008128405523,-17.23
"536","Sg_282","Seagrass",1.27609183265,0.134535491045409,1.1120441935,26.794671305,1.55141715316167,27.3999047,-13.9084615384615,0.760660854716105,-15.62,2.13421026433333,0.6025080152102,1.6143524545,32.1858316,2.35741076697075,27.3999047,-15.62,NA,-15.62
"537","Sg_283","Seagrass",1.20993734433333,0.198872295421921,1.1867509225,7.482489335,1.58578570500456,7.133619855,-14.9113333333333,0.467676253168554,-14.96,1.143565747,0.167959335631256,1.144271425,5.16485103333333,1.18793151251016,7.133619855,-15.2518333333333,0.406602317313176,-14.96
"538","Sg_284","Seagrass",1.98794002316667,0.555961650423427,1.571590563,8.48008090333333,1.7825270490715,8.21817489,-13.6966,0.577020118077929,-13.274,1.86777564125,0.655941621355994,1.571590563,7.465584215,1.57555619438394,8.21817489,-13.876,0.735727361187553,-13.274
"539","Sg_285","Seagrass",1.73279434122222,0.306669238210388,1.220919222,11.08231436,1.53951088102749,8.69382667,-14.121625,0.375909852573599,-13.912,1.6094376702,0.682258386775845,1.164624498,12.204682888,4.76813985098181,8.69382667,-15.222,0.583124000535048,-13.912
"540","Sg_286","Seagrass",0.518977590764706,0.137968071610374,0.361936366,18.7190136982353,5.79240554198505,5.04426176,-15.285,0.365291986353544,-15.285,1.26802620833333,0.714160488692619,1.022804493,32.6356822866667,15.9811054242321,5.04426176,-15.285,0.869568858688029,-15.285
"541","Sg_287","Seagrass",0.213996180526316,0.0180731772915271,0.2084421515,5.13173986236842,0.235635244060524,5.23527466,-18.02675,2.02958364361939,-18.02675,0.196208396,0.0597881265641636,0.149047493,3.92193576428571,0.639402630260346,5.23527466,-26.8735,NA,-18.02675
"542","Sg_288","Seagrass",0.182465307285714,0.0211709194184407,0.150416259,7.80003557142857,0.978452603907869,7.698822,-19.65,NA,-19.65,0.178939243333333,0.0313863922911608,0.150416259,5.91047666666667,0.915728412833254,7.698822,-19.65,NA,-19.65
"543","Sg_289","Seagrass",0.130767635,0.0123172319459275,0.126057911,19.1965791071429,10.5668446500276,9.130188,NA,NA,NA,0.133769795,0.0188928182309874,0.14059779,25.3597949375,18.9951366771409,9.130188,NA,NA,NA
"544","Sg_291","Seagrass",3.78739007385714,0.223336476443371,3.709158047,5.983296,1.30566222977745,5.983296,-12.4575625,0.195182431706405,-12.09425,5.01990186542857,0.882671390258164,4.263491107,NA,NA,5.983296,-12.9181666666667,1.13745110308301,-12.09425
"545","Sg_292","Seagrass",3.969004039,0.76349179500313,4.108917862,6.97455430571429,0.928188246731344,6.94011687,-12.5449,0.165938478272607,-12.42,4.215090057,2.362460308,4.215090057,5.70662676,1.51200985,6.94011687,-12.577,0.561999999999999,-12.42
"546","Sg_293","Seagrass",3.7484668135,0.465536263018904,3.725938632,10.02564951,1.66961031626758,8.396429315,-12.8375,0.377608782812507,-12.415,3.0211619405,0.1703668955,3.0211619405,5.44667119,0.17538215,8.396429315,-13.515,0.605,-12.415
"547","Sg_294","Seagrass",0.248288533448276,0.00991826580339758,0.245500957,0.74109236625,0.125324013912259,0.472351,-14.8877857142857,0.903778102625248,-16.283,0.2525263154,0.016277575860947,0.257297714,NA,NA,0.472351,-7.2415,NA,-16.283
"548","Sg_298","Seagrass",2.6916355825625,0.347757055306698,2.1448269775,NA,NA,NA,-14.0662083333333,0.309625512575119,-13.63275,3.919803606,1.54368643009511,2.1219329825,NA,NA,NA,-13.3301666666667,0.406658145402526,-13.63275
"549","Sg_299","Seagrass",3.0665435265,0.347374981919789,2.837527329,11.523781735,1.5823437030184,11.73191245,-13.0295,0.817196601629183,-13.77,3.04516733,0.61425268268441,2.507794129,10.08336521,0.978173432714366,11.73191245,-13.7466666666667,0.135687549580318,-13.77
"550","Sg_300","Seagrass",3.55379267033333,1.01703377921533,2.7926737375,10.7204757266667,1.44701343597716,11.20675985,-13.802,0.437506190432395,-14.2,2.21376108633333,0.331484797167966,1.961005282,8.47598102,2.14800965821862,11.20675985,-14.4766666666667,0.2062630467254,-14.2
"551","Sg_301","Seagrass",2.83044305659459,0.30714681635569,2.696149008,NA,NA,NA,-16.5981388888889,0.356000636158972,-16.06225,5.22008550933333,1.3243933552981,3.972508967,NA,NA,NA,-14.5645,0.912434929186734,-16.06225
"552","Sg_302","Seagrass",2.69581070214286,0.642061302598154,2.491746357,17.3873335985714,6.96143124318842,10.4080788,-16.7542857142857,0.410509887027023,-17.31,3.53978000466667,1.393750950162,3.764468153,28.7632470333333,14.9684316964789,10.4080788,-16.6766666666667,0.835949227591671,-17.31
"553","Sg_303","Seagrass",0.86784778875,0.255103897131421,0.7534370085,7.20402794714286,1.14272149092894,8.37617579,-18.8026875,0.873945905574559,-18.8845,0.604819562,0.36739999,0.604819562,3.49592517,0.0761752800000002,8.37617579,-20.10125,1.94975,-18.8845
"554","Sg_307","Seagrass",3.78882966566667,0.824961323375569,2.972733874,10.33967487,3.21022959094817,9.8116183,-14.0986666666667,1.43422590296673,-14.7855,6.014050179,NA,6.014050179,9.8116183,NA,9.8116183,NA,NA,-14.7855
"555","Sg_308","Seagrass",6.218091357,1.02915310334177,7.086974023,10.82634684,2.34045867220173,7.348116625,-22.445,NA,-22.445,8.792403122,NA,8.792403122,6.36931971,NA,7.348116625,-22.445,NA,-22.445
"556","Sg_309","Seagrass",5.61771074944,0.394716094374013,5.947858208,14.9099809516,1.86714968502292,13.3270773,-16.6729615384615,0.187289537265782,-16.706,5.64186270266667,1.34840945652642,6.907091078,15.07085077,12.4210985918603,13.3270773,-16.8056666666667,1.0700131359526,-16.706
"557","Sg_310","Seagrass",2.25442398181818,0.19117036360378,2.082733792,1.57587616666667,0.172244891831879,1.403372,-19.760315700303,0.267635112096023,-19.63711105,3.3201035384,0.633060718003243,2.725555556,0.9464375,0.31052879677404,1.403372,-18.40758831,0.335798350614001,-19.63711105
"558","Sg_311","Seagrass",0.958728736441558,0.069399373751631,0.6502771,0.553373173333333,0.0842770535161423,0,-19.9680215704478,0.176489879150787,-19.87251772,1.9935350017,0.187359629687432,1.9776033,1.75689555555556,0.0742067628218802,0,-18.2214205675,0.246730469334181,-19.87251772
"559","Sg_312","Seagrass",1.13622706609375,0.085494545907642,0.9842412435,1.8091552,0.118851147447631,1.94065,-20.4161035830159,0.170835653972965,-20.3914074,1.97625623544444,0.376904084994628,1.883768475,2.8251215,0.301826127384828,1.94065,-18.9174987688889,0.33349292475766,-20.3914074
"560","Sg_313","Seagrass",1.03460105460784,0.0537072589901814,0.952373254,2.32856245098039,0.104953099764659,2.455896,-22.4106381436,0.124962236647662,-22.55996599,1.13282430226316,0.100481526518402,1.122024134,2.03630573684211,0.24620685776204,2.455896,-22.5411393078947,0.259204582266302,-22.55996599
"561","Sg_314","Seagrass",3.0478760187037,0.175550770986897,2.8050468835,9.03911873076923,0.358978629163525,8.8016555,-22.5791066462963,0.254811415295821,-22.437436525,4.43481456282353,0.291080181722783,4.294855825,12.1786312666667,0.383219937441534,8.8016555,-20.9999240635294,0.272423201741205,-22.437436525
"562","Sg_315","Seagrass",2.66132906339394,0.412579288497792,2.0312694445,12.8240233166818,0.968948864623316,13.695412405,NA,NA,NA,17.4935719365,8.2232060035,17.4935719365,2.809209728,0.291645325,13.695412405,NA,NA,NA
"563","Sg_316","Seagrass",1.74449075625,0.231214027127416,1.4929044,44.1652625,2.35983409427222,41.65155,-15.338993643125,0.338939347740771,-15.895610945,2.886446,0.338877997184078,2.7680987,48.49288,3.04451631304547,41.65155,-14.033481924,0.708720293721242,-15.895610945
"564","Sg_317","Seagrass",0.941210661538462,0.120432854580443,0.7644487,22.2290383761538,4.98617171753111,16.93893333,-17.0979973923077,0.308558941904198,-17.42007547,1.42675148,0.116171403257107,1.3970434,35.434237778,10.3736595825788,16.93893333,-16.996413898,0.699193899799115,-17.42007547
"565","Sg_318","Seagrass",0.459509654545455,0.0652983992405861,0.374841,74.4286727272727,5.76717014527593,81.1413,-19.9641105263636,0.281455468974926,-19.7326189,0.51848144,0.13404308947579,0.372523,76.1188,5.49034114322598,81.1413,-19.907357084,0.51150175182921,-19.7326189
"566","Sg_319","Seagrass",0.537097654545455,0.034348428037106,0.4906823,69.6806041663636,0.59262562212588,70.70002083,-21.4799941254545,0.18715621014007,-21.55261301,0.46733256,0.0203290146986665,0.4703981,70.88115,0.0635419540294034,70.70002083,-21.660876324,0.277149959204148,-21.55261301
"567","Sg_320","Seagrass",1.75437355263158,0.212570434782733,1.3920247,97.5843121910526,0.0594443021109539,97.626175,-20.3449605352632,0.454552422825208,-20.11632953,3.00189648,0.468437598700028,2.7663729,97.396295,0.154742710733012,97.626175,-22.435868704,1.05764735226392,-20.11632953
"568","Sg_321","Seagrass",1.49549320166667,0.120628345231531,1.3215539,59.3574375,1.46616341293428,62.7772375,-16.4575889646667,0.267125452691776,-16.47203995,2.07272904,0.04286816985013,2.0566611,62.936385,0.103101342619774,62.7772375,-16.038011344,0.420179677612782,-16.47203995
"569","Sg_322","Seagrass",0.5581412,0.0350148375655888,0.556269,67.84222,5.48245272346845,77.9577,-22.8243291873333,0.255619042524014,-22.85789701,0.61498712,0.0902222322297802,0.5725123,39.70998,0.964226285370815,77.9577,-21.659603674,0.296797858602043,-22.85789701
"570","Sg_323","Seagrass",1.34256453809524,0.237529077306696,1.0515167,58.2058142857143,3.82663090974222,61.2843,-21.389862207619,0.276607035555984,-20.9404325,2.7070997,0.722403367416293,2.1625095,54.24384,4.24540893749942,61.2843,-21.918193032,0.927000437000891,-20.9404325
"571","Sg_324","Seagrass",2.75142222223404,0.0687515716323754,2.684534257,97.7659574468085,0.37276967460204,100,NA,NA,NA,2.43270519391667,0.0949627702108485,2.3714870475,95.5833333333333,0.228908256511184,100,NA,NA,NA
"572","Sg_325","Seagrass",2.32206314229412,0.0457562276928168,2.31519265,88.7843137254902,0.490149017348803,88,NA,NA,NA,2.48735636871429,0.0857741444738625,2.540428373,86,0.480384461415261,88,NA,NA,NA
"573","Sg_326","Seagrass",0.151290134486486,0.0330700932206636,0.071696222,NA,NA,NA,NA,NA,NA,0.2009087028,0.0458844625482222,0.123003757,NA,NA,NA,NA,NA,NA
